general_assembly,bill,fiscal_year,kind,source,documents,fund_group,fund,line_item,title,amount
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,68034790.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200540,Special Education Enhancements,152350000.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200545,Career-Technical Education Enhancements,10665866.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200550,Foundation Funding,6799882816.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200566,Literacy Improvement,750000.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200572,Adult Education Programs,7533216.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200573,EdChoice Expansion,38400000.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200574,Half-Mill Maintenance Equalization,18715000.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200576,Adaptive Sports Program,50000.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200578,Violence Prevention and School Safety,250000.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200588,Competency Based Education Pilot,0.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200597,Education Program Support,0.00
132,hb49,2018,enacted,hb49-enacted,1,GRF,GRF,200903,Property Tax Reimbursement - Education,1180084800.00
132,hb49,2018,enacted,hb49-enacted,1,ISA,1380,200606,Information Technology Development and Support,7047645.00
132,hb49,2018,enacted,hb49-enacted,1,ISA,4R70,200695,Indirect Operational Support,7856766.00
132,hb49,2018,enacted,hb49-enacted,1,ISA,4V70,200633,Interagency Program Support,500000.00
132,hb49,2018,enacted,hb49-enacted,1,RDF,7047,200902,Property Tax Replacement Phase Out - Education,207311667.00
132,hb49,2018,enacted,hb49-enacted,1,SLF,7017,200612,Foundation Funding,1086030000.00
132,hb49,2018,enacted,hb49-enacted,1,SLF,7017,200629,Community Connectors,4000000.00
132,hb49,2018,enacted,hb49-enacted,1,SLF,7017,200648,Straight A Fund,0.00
132,hb49,2018,enacted,hb49-enacted,1,SLF,7017,200684,Community School Facilities,16600000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,4520,200638,Charges and Reimbursements,1000000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,4540,200610,High School Equivalency,0.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,4550,200608,Commodity Foods,16000000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,4L20,200681,Teacher Certification and Licensure,16002297.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5960,200656,Ohio Career Information System,0.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5980,200659,Auxiliary Services Reimbursement,2930000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5H30,200687,School District Solvency Assistance,8000000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5JC0,200654,Adult Career Opportunity Pilot Program,0.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5KX0,200691,Ohio School Sponsorship Program,1250000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5MM0,200677,Child Nutrition Refunds,550000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5RB0,200644,Straight A Fund,0.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5RE0,200697,School District TPP Supplement,0.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5U20,200685,National Education Statistics,150000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,5UC0,200662,Accountability/Report Cards,5000000.00
132,hb49,2019,adjusted,hb49-actuals,1,DPF,6200,200615,Educational Improvement Grants,600000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3090,200601,Neglected and Delinquent Children Education,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3670,200607,School Food Services,10280635.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3700,200624,Education of Exceptional Children,2000000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3AF0,200603,Schools Medicaid Administrative Claims,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3AN0,200671,School Improvement Grants,25000000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3BK0,200628,Longitudinal Data Systems,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3C50,200661,Early Childhood Education,12555000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3CG0,200646,Teacher Incentive,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3D10,200664,Drug Free Schools,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3D20,200667,Math Science Partnerships,7000000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3EH0,200620,Migrant Education,2700000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3EJ0,200622,Homeless Children Education,2600000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3EK0,200637,Advanced Placement,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3EN0,200655,State Data Systems - Federal Stimulus,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3FD0,200665,Race to the Top,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3FE0,200669,Striving Readers,9978263.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3FN0,200672,Early Learning Challenge - Race to the Top,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3GE0,200674,Summer Food Service Program,14856635.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3GF0,200675,Miscellaneous Nutrition Grants,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3GG0,200676,Fresh Fruit and Vegetable Program,4677340.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3GP0,200600,School Climate Transformation,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3GQ0,200679,Project Aware,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3GZ0,200609,JAVITS,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3H90,200605,Head Start Collaboration Project,0.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3HF0,200649,Federal Education Grants,11364327.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3HI0,200634,Student Support and Academic Enrichment,7849886.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3L60,200617,Federal School Lunch,406450000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3L70,200618,Federal School Breakfast,154103850.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3L80,200619,Child/Adult Food Programs,106913755.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3L90,200621,Career-Technical Education Basic Grant,44663900.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3M00,200623,ESEA Title 1A,600000000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3M20,200680,Individuals with Disabilities Education Act,445000000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3T40,200613,Public Charter Schools,14200000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3Y20,200688,21st Century Community Learning Centers,47500000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3Y60,200635,Improving Teacher Quality,85000000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3Y70,200689,English Language Acquisition,10101411.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3Y80,200639,Rural and Low Income Technical Assistance,3300000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3Z20,200690,State Assessments,11500000.00
132,hb49,2019,adjusted,hb49-actuals,1,FED,3Z30,200645,Consolidated Federal Grant Administration,10168964.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200321,Operating Expenses,14882566.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200408,Early Childhood Education,68116789.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200420,Information Technology Development and Support,3807492.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200421,Alternative Education Programs,0.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200422,School Management Assistance,2131467.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200424,Policy Analysis,433861.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200425,Tech Prep Consortia Support,0.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200426,Ohio Educational Computer Network,15457000.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200427,Academic Standards,3894552.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200437,Student Assessment,56025042.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200439,Accountability/Report Cards,927005.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200442,Child Care Licensing,1913927.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200446,Education Management Information System,7673848.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200447,High School Equivalency Testing,0.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200448,Educator Preparation,1710384.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200455,Community Schools and Choice Programs,4632602.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200457,STEM Initiatives,0.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200464,General Technology Operations,0.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200465,Education Technology Resources,5179664.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200502,Pupil Transportation,527129809.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200505,School Lunch Match,8963500.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200511,Auxiliary Services,150594178.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,68034790.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200540,Special Education Enhancements,152350000.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200545,Career-Technical Education Enhancements,9762892.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200550,Foundation Funding,6937228845.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200566,Literacy Improvement,1253744.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200572,Adult Education Programs,8707674.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200573,EdChoice Expansion,47700000.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200574,Half-Mill Maintenance Equalization,18912000.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200576,Adaptive Sports Program,50000.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200578,Violence Prevention and School Safety,250000.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200588,Competency Based Education Pilot,0.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200597,Education Program Support,0.00
132,hb49,2019,adjusted,hb49-actuals,1,GRF,GRF,200903,Property Tax Reimbursement - Education,1199315000.00
132,hb49,2019,adjusted,hb49-actuals,1,ISA,1380,200606,Information Technology Development and Support,7047645.00
132,hb49,2019,adjusted,hb49-actuals,1,ISA,4R70,200695,Indirect Operational Support,7856766.00
132,hb49,2019,adjusted,hb49-actuals,1,ISA,4V70,200633,Interagency Program Support,500000.00
132,hb49,2019,adjusted,hb49-actuals,1,RDF,7047,200902,Property Tax Replacement Phase Out - Education,165229141.00
132,hb49,2019,adjusted,hb49-actuals,1,SLF,7017,200602,School Climate Grants,2000000.00
132,hb49,2019,adjusted,hb49-actuals,1,SLF,7017,200612,Foundation Funding,1087030000.00
132,hb49,2019,adjusted,hb49-actuals,1,SLF,7017,200629,Community Connectors,8000000.00
132,hb49,2019,adjusted,hb49-actuals,1,SLF,7017,200648,Straight A Fund,0.00
132,hb49,2019,adjusted,hb49-actuals,1,SLF,7017,200684,Community School Facilities,16600000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,4520,200638,Charges and Reimbursements,1000000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,4540,200610,High School Equivalency,0.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,4550,200608,Commodity Foods,16000000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,4L20,200681,Teacher Certification and Licensure,16002297.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5960,200656,Ohio Career Information System,0.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5980,200659,Auxiliary Services Reimbursement,2930000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5H30,200687,School District Solvency Assistance,8000000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5JC0,200654,Adult Career Opportunity Pilot Program,0.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5KX0,200691,Ohio School Sponsorship Program,828600.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5MM0,200677,Child Nutrition Refunds,550000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5RB0,200644,Straight A Fund,0.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5RE0,200697,School District TPP Supplement,0.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5U20,200685,National Education Statistics,150000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,5UC0,200662,Accountability/Report Cards,5000000.00
132,hb49,2019,enacted,hb49-enacted,1,DPF,6200,200615,Educational Improvement Grants,600000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3090,200601,Neglected and Delinquent Children Education,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3670,200607,School Food Services,10280635.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3700,200624,Education of Exceptional Children,2000000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3AF0,200603,Schools Medicaid Administrative Claims,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3AN0,200671,School Improvement Grants,25000000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3BK0,200628,Longitudinal Data Systems,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3C50,200661,Early Childhood Education,12555000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3CG0,200646,Teacher Incentive,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3D10,200664,Drug Free Schools,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3D20,200667,Math Science Partnerships,7000000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3EH0,200620,Migrant Education,2500000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3EJ0,200622,Homeless Children Education,2600000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3EK0,200637,Advanced Placement,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3EN0,200655,State Data Systems - Federal Stimulus,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3FD0,200665,Race to the Top,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3FN0,200672,Early Learning Challenge - Race to the Top,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3GE0,200674,Summer Food Service Program,14856635.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3GF0,200675,Miscellaneous Nutrition Grants,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3GG0,200676,Fresh Fruit and Vegetable Program,4677340.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3GP0,200600,School Climate Transformation,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3GQ0,200679,Project Aware,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3GZ0,200609,JAVITS,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3H90,200605,Head Start Collaboration Project,0.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3HF0,200649,Federal Education Grants,6364327.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3L60,200617,Federal School Lunch,406450000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3L70,200618,Federal School Breakfast,154103850.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3L80,200619,Child/Adult Food Programs,106913755.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3L90,200621,Career-Technical Education Basic Grant,44663900.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3M00,200623,ESEA Title 1A,600000000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3M20,200680,Individuals with Disabilities Education Act,445000000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3T40,200613,Public Charter Schools,14200000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3Y20,200688,21st Century Community Learning Centers,47500000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3Y60,200635,Improving Teacher Quality,85000000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3Y70,200689,English Language Acquisition,10101411.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3Y80,200639,Rural and Low Income Technical Assistance,3300000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3Z20,200690,State Assessments,11500000.00
132,hb49,2019,enacted,hb49-enacted,1,FED,3Z30,200645,Consolidated Federal Grant Administration,10168964.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200321,Operating Expenses,14736578.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200408,Early Childhood Education,68116789.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200420,Information Technology Development and Support,3770170.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200421,Alternative Education Programs,0.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200422,School Management Assistance,2113413.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200424,Policy Analysis,428962.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200425,Tech Prep Consortia Support,0.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200426,Ohio Educational Computer Network,15457000.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200427,Academic Standards,3819487.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200437,Student Assessment,56025042.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200439,Accountability/Report Cards,913167.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200442,Child Care Licensing,1887863.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200446,Education Management Information System,7620414.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200447,High School Equivalency Testing,0.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200448,Educator Preparation,1710384.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200455,Community Schools and Choice Programs,4585028.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200457,STEM Initiatives,0.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200464,General Technology Operations,0.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200465,Education Technology Resources,5179107.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200502,Pupil Transportation,527129809.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200505,School Lunch Match,8963500.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200511,Auxiliary Services,150594178.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,68034790.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200540,Special Education Enhancements,152350000.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200545,Career-Technical Education Enhancements,9600892.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200550,Foundation Funding,6937228845.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200566,Literacy Improvement,1250000.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200572,Adult Education Programs,8702475.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200573,EdChoice Expansion,47700000.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200574,Half-Mill Maintenance Equalization,18912000.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200576,Adaptive Sports Program,50000.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200578,Violence Prevention and School Safety,250000.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200588,Competency Based Education Pilot,0.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200597,Education Program Support,0.00
132,hb49,2019,enacted,hb49-enacted,1,GRF,GRF,200903,Property Tax Reimbursement - Education,1199315000.00
132,hb49,2019,enacted,hb49-enacted,1,ISA,1380,200606,Information Technology Development and Support,7047645.00
132,hb49,2019,enacted,hb49-enacted,1,ISA,4R70,200695,Indirect Operational Support,7856766.00
132,hb49,2019,enacted,hb49-enacted,1,ISA,4V70,200633,Interagency Program Support,500000.00
132,hb49,2019,enacted,hb49-enacted,1,RDF,7047,200902,Property Tax Replacement Phase Out - Education,165229141.00
132,hb49,2019,enacted,hb49-enacted,1,SLF,7017,200612,Foundation Funding,1087030000.00
132,hb49,2019,enacted,hb49-enacted,1,SLF,7017,200629,Community Connectors,4000000.00
132,hb49,2019,enacted,hb49-enacted,1,SLF,7017,200648,Straight A Fund,0.00
132,hb49,2019,enacted,hb49-enacted,1,SLF,7017,200684,Community School Facilities,16600000.00
