fiscal_year,irn,district,enrolled_adm,special_education_1,special_education_2,special_education_3,special_education_4,special_education_5,special_education_6,english_learner_1,english_learner_2,english_learner_3,gifted_k_8,gifted_9_12,career_technical_1,career_technical_2,career_technical_3,career_technical_4,career_technical_5,school_buildings
2026,045013,Washington Court House City,1664.135094,24.260831,223.961472,5.231453,0.834563,15.937414,37.417814,7,3.167825,5,129.518373,61.709735,0,0,0,0,0,4
2026,045021,Wellston City,1147.422585,21.019425,126.127042,5.782666,0.937396,12.881454,31.764982,0,0.62,0,31.862167,53.224085,5.898865,0,0,12.775003,0,4
2026,045039,Wellsville Local,603.157964,18.22954,71.999712,4.83182,0.726736,2,10.291534,0,0,0,19.161551,15.148887,0,3.27784,0,0,4.173782,3
2026,045047,Westerville City,13701.328428,220.160877,1318.306619,104.274978,10.367217,92.035823,344.861743,196.814695,1352.347348,355.497203,2300.468992,1088.589988,199.174309,58.983168,0,1.073626,0,23
2026,045054,West Carrollton City,3008.861402,46.87305,418.068941,35.23544,2.777143,24.620474,82.359125,60.990564,256.913291,53.481282,123.189185,87.29693,15.730114,30.793259,0,9.400759,0,6
2026,045062,Westlake City,2983.973322,26.41712,199.852345,12.104638,3,13.435295,84.278623,23.76884,124.581785,50.588236,550.953935,307.703653,4.401512,6.402299,0,0.333333,0.329019,4
2026,045070,Whitehall City,3316.587618,76.531613,333.74464,50.069845,0.637664,20.612311,114.860677,179.102564,584.886238,131.240143,110.971136,33.542247,15.71545,6.589391,0,0,0.583331,5
2026,045088,Wickliffe City,1177.643227,20.762998,109.404209,16.534654,0,8,19.590643,8,6.660819,2,41.306421,40.132184,7.89388,8.317846,10.499047,2.31684,0,2
2026,045096,Willard City,1158.060503,20.537506,104.115984,1.02436,0,7.44,16.687123,28.105704,134.619847,18,35.556879,5.137379,32.538197,0,0,0,13.796075,3
2026,045104,Willoughby-Eastlake City,6410.597284,107.386415,694.829821,67.84563,2.590361,34.417297,194.825551,19.755489,67.193848,20,736.492823,478.825792,51.511227,30.891524,2.54691,0,0,12
2026,045112,Wilmington City,1998.984483,79.325202,171.65109,5.807753,0.960988,8.313238,38.695639,12.920132,26.686526,5.635344,95.505071,72.526272,12.619449,0,0,0,0,4
2026,045120,Wooster City,3057.035824,76.982285,315.032878,36.057743,5.817647,21.743298,70.828573,32.042116,38.995909,23,280.651757,192.740247,16.221675,0.361111,0,13.307182,33.194898,6
2026,045138,Worthington City,10110.121246,143.897825,1022.251348,63.19003,13.927739,27.397962,261.432975,158.104176,663.918747,160.632752,1720.596836,1146.379643,108.078584,15.462301,1.098724,20.024681,7.238493,18
2026,045146,Wyoming City,1827.213999,2.990669,86.340658,4.183226,0,7.483022,11.605677,2.036867,8.552832,4,457.972313,269.118155,0,0,0,0,0,5
2026,045153,Xenia Community City,3321.083426,136.837173,345.481516,21.805617,3.722677,32.928268,67.952627,3.377997,6.809216,0.852033,252.766298,151.383552,32.327352,0,3.796952,3.079498,20.939968,7
2026,045161,Youngstown City,4214.974829,24.475746,482.049073,49.914453,1.981222,49.497752,75.475358,151.477627,204.639096,41.746579,91.753275,56.22602,53.412153,74.683282,7.077805,7.858936,0,14
2026,045179,Zanesville City,2868.298773,73.016583,504.945587,34.364149,5.099677,29.814138,108.812948,2,6.57919,4.918605,85.367731,74.645459,13.795207,0,0,0,0,5
2026,045187,Ada Exempted Village,815.875836,14.727878,47.121168,0,2,0,5.738768,4,5.275591,1,106.725804,67.573877,14.188835,0,0,0.386859,0,2
2026,045195,Amherst Exempted Village,3442.207076,26.807477,278.33952,11.949997,1.882925,21.474154,60.995148,6.605745,28.035991,5,415.746052,262.758877,0,0,0,0,0,4
2026,045203,Barnesville Exempted Village,1205.758236,21.695011,62.821975,0,0,3.01751,14.120553,0,0,0,151.553309,85.866583,28.427656,0,0,0,0,3
2026,045211,Bluffton Exempted Village,1136.448576,18.714301,67.384759,3.270233,0,4.95753,5.390947,2.027361,4,0,141.327707,84.604475,0,0,0,0,0,3
2026,045229,Bradford Exempted Village,492.294607,6.991414,75.298581,3.13671,1,3.457825,4.935445,0,0,0,16.120468,6.846,0.34366,0,0,0,0.116666,2
2026,045237,Bridgeport Exempted Village,704.636441,21.926806,74.537948,6.479126,0,2.180552,13.727032,1,1,0,47.341734,20,19.116505,0,0,1.467288,0,3
2026,045245,Harrison Hills City,1266.496698,28.003643,114.600485,14.249915,1,17.415863,18.783201,0.584985,2,0,57.748653,30.696482,9.839842,0,1.597809,0,0,2
2026,045252,Caldwell Exempted Village,744.643828,22.681957,85.211533,2.969972,0.410017,4.969973,14.403963,0,0,0,33.18476,16.328696,41.533624,5.880799,0,0.967772,0,2
2026,045260,Carey Exempted Village Schools,808.938674,26.749216,82.381269,2,0,7.909429,11.331166,2.359166,3.744078,0,86.150487,40.130153,15.258277,4.56574,6.258633,7.227759,0,2
2026,045278,Carrollton Exempted Village,1664.978456,41.016377,158.849646,10.911886,2.180162,3,21.208565,3.11336,20.796322,3,71.87302,97.157109,11.13802,0,0,0,10.53973,3
2026,045286,Chagrin Falls Exempted Village,1500.804634,16.550897,126.849611,5.096808,0,4,23.475012,2.637582,14.84443,6,456.444174,240.100864,3.539386,6.04877,0,0,0,4
2026,045294,Chesapeake Union Exempted Village,1064.976573,18.484193,94.681025,5.456479,3.926556,2.7122,29.4768,0,1.367205,0,27.431495,18.619005,8.36244,0,0,0,0,3
2026,045302,Clyde-Green Springs Exempted Village,1811.059113,79.490666,156.971237,14.901543,0,7.285127,33.878636,2.060432,2.817985,0,94.824506,54.52,8.144542,0,0,5.55312,0,4
2026,045310,Coldwater Exempted Village,1478.145543,23.266306,93.072026,0.583233,0,10.030201,10.765561,4.850468,19.23631,3,174.314547,74.34532,34.26576,3.099617,0.848484,1.64368,9.632814,3
2026,045328,Columbiana Exempted Village,909.703982,9.974501,81.701874,1.532276,0,0.55959,11.754514,1,1,2,75.858693,56.5,0,0,0,0,0,3
2026,045336,Covington Exempted Village,748.003809,14.221841,71.106583,0.634127,0.777648,3.457262,5.907966,0.860574,0,0,68.181482,32.537607,0,0,0,0,0,3
2026,045344,Crestline Exempted Village,493.14097,9.304143,55.711164,1.398547,0,8.587317,11.975432,0,1.93555,0,27.956155,12.134846,0,7.926644,0,0,0,2
2026,045351,Crooksville Exempted Village,1014.152816,25.153063,131.873494,9.221935,0.853172,18.289689,19.156904,0,0.957752,0,29.802941,33.481896,9.72624,0.318404,0,8.247565,0,3
2026,045369,Fairport Harbor Exempted Village,515.510964,3.395062,44.901235,1.555555,0.993827,2.728395,5.465442,2.87037,24.296295,3,35.654321,20.5,0,0,0,0,0,2
2026,045377,Georgetown Exempted Village,918.049301,9.485823,93.06631,1.34625,0,6.964286,16.147214,0,0,0,72.799624,25.51166,23.620018,15.515093,0,0,0,2
2026,045385,Gibsonburg Exempted Village,669.886696,13.8979,43.875872,9.289808,2.968967,0.492242,1.531033,0.020689,1.979311,0,44.445438,10.728461,7.627928,0,0,0,0,3
2026,045393,Granville Exempted Village,2420.490512,45.15814,144.490653,6.533929,0,7.200752,36.137572,7.978911,17.216629,8.990789,633.878529,492.840995,8.304059,11.996069,0,0,11.913008,4
2026,045401,Greenfield Exempted Village,1791.008783,33.891181,168.762442,8.450805,0,9.175644,32.309279,0,0.581844,0,111.36654,90.169501,40.940446,0,0,0,0,5
2026,045419,Hicksville Exempted Village,877.93207,24.876238,121.682785,3.339151,1,2,7.728555,6.484192,32.863781,8,27.667425,27,13.559582,0,0,0,11.52352,3
2026,045427,Hubbard Exempted Village,1725.333817,39.443966,135.364709,9.33855,2,8.89996,11.760614,2.495464,5,2.489528,194.147605,96.77888,0,0,6.32026,0,12.49705,3
2026,045435,Indian Hill Exempted Village,2132.748782,21.317514,125.850308,5.846916,0.434524,7.166311,23.756829,18.437296,45.18102,23.63394,477.567933,294.759769,0,0,0,0,0,4
2026,045443,Leetonia Exempted Village School District,484.4968,15.136588,74.351782,2.883773,0,1,6.261226,0,0,0,54.106073,25.730443,0,0,0,0,0,2
2026,045450,Lisbon Exempted Village,660.661758,2.225244,91.75613,2.982661,0,3.222083,15.872654,0,5,0,27.70219,35.522177,0,0,0,0,0,2
2026,045468,Loudonville-Perrysville Exempted Village,826.978502,12.798589,71.797826,3.403094,1,3.543296,15.164121,0,2,0,62.28886,62.344422,14.47657,0,0,0,0,3
2026,045476,Marysville Exempted Village,5302.435375,108.203172,636.788141,24.371788,2.86,37.928038,144.24886,80.147777,120.342659,66.144399,608.205968,217.148012,63.221534,0,0,0,17.790105,9
2026,045484,Mechanicsburg Exempted Village,797.224449,12.359478,80.918048,7.777003,0.95533,3,13.487462,0,3.826202,0,26.640291,24.014069,15.443266,0,0,0,0,3
2026,045492,Mentor Exempted Village,6557.316725,20.873532,660.851687,88.678192,3.264706,37.403215,143.035073,29.19117,56.237648,49.5,861.351477,491.507058,73.249506,40.907321,13.880405,33.088561,49.088628,11
2026,045500,Milford Exempted Village,5502.777669,62.429659,405.835727,28.807497,6,34.102273,91.069771,16.849431,58.147073,19.760479,743.274291,567.839236,0.5,0,0,0.102857,0,9
2026,045518,Milton-Union Exempted Village,1285.15119,28.343307,107.437809,17.762531,0.892613,8.434534,9.223061,0,0,0,118.983109,75.071018,0,0,0,0,0,3
2026,045526,Montpelier Exempted Village,771.792103,13.179119,90.283481,21.271421,1,5.947404,13.968975,2,0.438652,0,61.411395,27.530336,0,0,0,0,0,2
2026,045534,Mount Gilead Exempted Village,914.454432,20.653859,131.747189,7.73727,1,6.370001,14.187489,0,6.16011,0,55.922965,33.55,19.821001,0,15.277493,1.766679,0,3
2026,045542,Newcomerstown Exempted Village,813.31051,10.616743,134.195378,6.152713,0.879647,4.717035,37.767165,1.105108,5,0,45.225462,29.621849,5.075961,0,0,0,0,4
2026,045559,New Richmond Exempted Village,1775.817854,18.876841,217.570927,17.622798,1.03626,14.195816,32.002832,0.975955,4,0,87.299783,109.761879,0,0,0,0,0,4
2026,045567,Newton Falls Exempted Village,808.912158,7.605953,102.378745,8.198387,1,4.020441,11.55843,0,0,0,44.767523,32.21302,0,0,23.529589,5.496487,11.244205,4
2026,045575,Paulding Exempted Village,1194.174437,24.42417,123.30839,8.489665,0,11.404692,19.306922,12.979068,32.146243,8.919304,93.315136,52.448628,21.556177,0,0,0,11.283429,4
2026,045583,Perrysburg Exempted Village,5305.056613,69.634654,312.700027,29.611938,3,25.93781,93.152669,48.322158,77.152906,33.062814,979.606379,472.25967,29.489072,0,3.022016,0,0,7
2026,045591,Rittman Exempted Village,746.8454,15.644865,80.146009,5.614275,0,3.769691,12.885645,1,1,0,67.418317,60.592978,0,0,0,0,9.790909,3
2026,045609,Rossford Exempted Village,1486.752565,12.110178,157.597743,7.739423,0,4.640462,25.439656,2.612717,13.531791,0,111.108863,50.564395,0,0,0,0,0,3
2026,045617,Tipp City Exempted Village,2299.754625,44.542377,147.816159,3.094877,3.335073,7.245566,32.800152,4.569789,17.266149,11.847196,359.031875,248.847878,0.334518,2.933066,0,0,30.290907,4
2026,045625,Upper Sandusky Exempted Village,1459.123724,40.832583,164.664113,14.500859,2.426536,10.669978,34.31939,10.968058,27.216834,8,120.918434,55.98688,0.111111,0,0,0,10.165497,5
2026,045633,Versailles Exempted Village,1227.399685,23.896747,31.621203,4.859796,1,7,12.486095,0.264901,2,0,253.383297,114.949319,28.632564,0,0,0,7.430792,3
2026,045641,Wauseon Exempted Village,1676.956989,29.160554,152.985884,21.648058,2,15.7264,20.670209,28.548928,48.582599,12,51.747334,54,32.417717,0,0,0,17.216102,4
2026,045658,Wellington Exempted Village,870.968594,14.584757,82.126898,1.60479,2,1,20.727353,0,0,0,74.784828,57.12,21.840067,6.302897,0,0,0,3
2026,045666,Windham Exempted Village,426.350159,14.357576,48.157121,4.950603,1,3.976471,16.630482,0.2,0.8,0,20.545454,7.929413,0,0,0,0,0,3
2026,045674,Yellow Springs Exempted Village,585.540833,9.453401,52.684325,4.985188,1.604534,7.028438,13.283174,1,7.86,0,84.101275,54.127784,0,0,0,0,0,2
2026,045757,Allen East Local,982.533798,18.40614,82.348918,6.273138,0.884694,7.51667,14.018512,0,2,0,53.851881,24.139999,16.634849,0,0,0,0,3
2026,045765,Bath Local,1570.249068,38.056928,95.938398,9.817305,0,9.326892,21.200212,7.021478,11.929293,4,68.240865,39.123157,0,0,0,0,0,4
2026,045773,Elida Local,1979.112354,57.58825,154.941466,10.740621,0,12.898397,30.189586,15.314554,33.11867,12.912041,115.500285,49.980375,0.135185,0,0,8.876765,0,3
2026,045781,Perry Local,671.295677,15.39677,64.037089,5.217743,0.426518,5.99142,6.524001,0,0,0,31.909325,12.803414,0,0,0,0,0,2
2026,045799,Shawnee Local,2177.20464,37.232125,176.103876,18.864476,0.929772,16.402961,31.343997,9.002319,13.65812,5,288.953487,153.667471,0,0,0,0,0,4
2026,045807,Spencerville Local,936.472302,12.14096,104.59432,3.51784,0,8.40957,16.336746,2,14.651666,6,72.090526,51.004908,17.64714,0,0,0,0,3
2026,045823,Hillsdale Local,834.473372,19.142306,79.324467,0,0.521668,1.507537,13.320131,0,1,0,51.953151,31.14,16.255934,0,0,0,7.684689,2
2026,045831,Mapleton Local,731.189924,12.365394,72.941663,4.47039,1.234249,1,9.488286,0,0,0,59,36.642264,24.534082,0,0,0,0.138529,3
2026,045856,Buckeye Local,1636.444571,27.417268,182.602737,14.372685,1,0.914256,26.777447,3.630821,10.518011,6,108.182665,58.53,0.5,0,0,0,0,4
2026,045864,Grand Valley Local,786.817161,27.157972,83.700862,15.960809,0,2.753562,7.081907,0,1,0,52.325527,43.5312,25.245268,7.522914,4.372199,3.397485,0,3
2026,045872,Jefferson Area Local,1662.574883,23.873987,221.576971,17.523942,1,4.712362,33.28917,0.85664,7.848584,0,171.643634,80.495267,0,0,0,0,0,5
2026,045880,Pymatuning Valley Local,1038.077323,17.814105,113.516715,7,0,2.325582,17.880058,0,0,0,42.218699,59.340064,28.940875,5.052571,0,0,4.79763,3
2026,045906,Alexander Local,1345.827742,19.983654,185.116599,1.176463,0,4.43111,24.726559,0,0,0,101.108518,87.920775,21.424429,0,0,6.226284,12.226586,2
2026,045914,Federal Hocking Local,793.478649,12.848205,123.229817,6.55977,0,4,14.902475,0,2.466279,0,92.827545,10,8.94827,0,0,0,0,4
2026,045922,Trimble Local,647.669423,15.098343,123.347766,11.528873,2,7.369755,18.674454,0,0,0,56.369066,39.169672,0,0,0,0,0,4
2026,045948,Minster Local,881.742827,16.264981,38.784951,1.645895,0,5.354354,6.31633,0,1,0,183.637968,117.626743,18.146854,9.07013,0,4.625627,0,2
2026,045955,New Bremen Local,819.124563,2.412696,61.739751,2,0,3,1.470524,3,2,0,112.277347,67.408614,20.415638,1.310344,0,0.833335,0,2
2026,045963,New Knoxville Local,405.979257,9.642874,20.669235,0.692932,0,2,4,2.959444,2,0,56.000231,19.968575,12.452963,1.488765,0,0.333334,0,2
2026,045971,Waynesfield-Goshen Local,421.217399,12.584811,37.57282,3.661806,0,3.397032,8,0,0,0,18.210575,10,8.301353,0,0,1.808957,0,2
2026,045997,St Clairsville-Richland City,1511.924601,27.929682,143.598836,15.439377,0,2,27.628513,3.807343,20.944771,3.47739,170.994051,124.046119,0,0,0,0,0,3
2026,046003,Shadyside Local,635.586561,21.321375,74.313544,0,0.861757,1,10.238474,7.311694,2.943198,0,53.135749,19.116142,0,0,0,0,0,3
2026,046011,Union Local,1188.090001,28.282818,102.542437,4.585383,1.49037,11.918797,19.823287,3.962363,0,0,39.511549,47.278334,52.899886,0,0,0,0,3
2026,046037,Eastern Local School District,1088.376662,28.569788,79.86855,1.172361,1.73921,5.557501,10.233638,0.051883,0,0,57.584775,26.977994,10.838067,0,0,0,0,4
2026,046045,Fayetteville-Perry Local,704.936015,15.101888,45.701791,0,2,3,3.219193,1.916008,0.198124,0,60.035293,16.838309,13.081801,0,0,0,6.621037,3
2026,046060,Western Brown Local,2590.006734,44.628263,308.332316,10.732943,1,11.392814,36.121613,0,1.714321,0,178.71515,69.085785,31.974295,0,0,0,19.971513,4
2026,046078,Ripley-Union-Lewis-Huntington Local,694.24796,22.931442,78.257358,3.912532,0,4.675025,7.660033,0,0,0,18.428829,8.588661,7.690835,0,0,0,5.8842,3
2026,046094,Edgewood City,3058.984314,71.432158,347.412812,38.865495,2.990712,30.038456,61.979592,16.528002,52.094791,4.930834,223.009727,134.972898,0,0,0,0,0,5
2026,046102,Fairfield City,8492.882611,138.243934,909.819589,52.408251,3.814672,50.732779,192.269861,272.443864,1218.976199,387.616664,545.683777,336.636531,0,0,0,0,0,10
2026,046110,Lakota Local,16736.112331,172.026107,923.339698,76.390931,6.625662,78.773482,365.081356,511.616034,1418.659542,503.61002,2498.877942,1702.180515,0,0,0,0,0,21
2026,046128,Madison Local,1404.552369,36.562951,162.102374,4.788669,0.620738,7.97562,25.885572,0.788669,17.618331,3.804856,132.339388,90.488734,0,0,0,0,0,3
2026,046136,New Miami Local,551.875969,18.139326,72.741004,7.877044,1,3.036279,12.312421,2.886934,10.725426,3.788225,10.98534,4.409302,0,0,0,0,0,3
2026,046144,Ross Local,2239.283217,43.409436,218.849228,7.587912,2.5,10.994508,20.892857,2.77198,17.080784,4.800824,307.669914,181.324861,0,0,0,0,0,5
2026,046151,Talawanda City,2712.009292,49.597273,233.812344,15.499807,2.096676,19.51399,41.174176,21.358601,59.884531,24.569863,284.012159,212.945754,0,0,0,0,7.397599,5
2026,046177,Brown Local,569.13642,16.339392,55.949907,1.162558,1,0,15.595239,0,2,0,48.237181,31.933699,0,0,0,0,0,3
2026,046193,Graham Local,1371.312205,11.553064,161.714991,15.043625,0,10.227334,23.836761,0.92674,1.648718,0.966042,104.65045,36.347603,3.411353,0,0,0,0,3
2026,046201,Triad Local,736.918073,17.786766,81.70853,4.305489,1,4.285007,17.715484,0,1,0,45.53308,39.074473,0,0,0,0,0,3
2026,046219,West Liberty-Salem Local,1122.225582,15.368329,74.40253,5.488277,0,5.966855,10,0,1,1,47.126456,93.248561,18.580647,0,0,0,12.170106,3
2026,046235,Greenon Local,1537.165335,46.378688,150.588696,16.986774,1.304808,12.057246,18.848495,0,3.014996,2,71.695739,21.5,49.779309,0,0,0,0,3
2026,046243,Tecumseh Local,2577.185458,66.531878,315.229574,11.391724,1,17.771133,51.999762,35.973038,192.131506,36.999999,212.044704,88.816149,33.144728,0,0,0,18.17127,5
2026,046250,Northeastern Local,2851.962882,59.461664,245.909499,15.476975,1.951312,13.585743,56.158923,9.878748,12.420248,2,197.654287,93.238457,23.273644,0,11.684923,0,28.045479,4
2026,046268,Northwestern Local,1481.334584,37.613458,118.16224,3.920912,1,11.762691,20.499725,6.003204,11.67884,4.299633,144.224247,58.202943,0,0,0,0,0,2
2026,046276,Southeastern Local,664.573628,22.438068,84.365055,3.99401,0,5.8,12.838155,1.08187,2.623633,0,53.727277,32.496131,7.537519,0,0,1.154963,4.981308,3
2026,046284,Clark-Shawnee Local,1572.135025,38.114428,123.311787,6.070311,1.870647,17.885486,33.025688,11.646285,29.395275,6,113.098189,44.167034,6.054136,0,0,0,8.971097,2
2026,046300,Batavia Local,2347.823967,32.840889,269.925717,19.821107,2.563455,17.419237,43.367131,8.283378,13.684374,8.610434,171.256734,121.528942,0.812037,0.5,0,0,0,3
2026,046318,Bethel-Tate Local,1252.329407,12.582616,160.475355,11.016489,0,8.32218,19.091043,0.914051,2.88,0,125.306591,83.272339,0,0,0,0,0,4
2026,046326,Clermont Northeastern Local,1189.582786,19.815535,110.177561,10.67416,1,6.146851,18.018039,2,0.096179,0,68.044316,46.879219,11.544516,0.5,0,0.185133,0,3
2026,046334,Felicity-Franklin Local,637.642358,21.405372,92.43056,10.456072,1,3.705417,5.753579,0,0,0,25.227513,38.415904,21.983495,0,0,0,10.169871,3
2026,046342,Goshen Local,2526.289167,32.732437,316.019638,23.501939,0,29.558515,43.945474,8.419595,29.148501,5.917981,421.541173,200.388259,0.5,0,0,0.332857,0,4
