edition	fund	ali	name	legal_basis
2023	5KX0	200691	Ohio School Sponsorship Program	R.C. 3314.029; Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on November 14, 2011)
2023	5MM0	200677	Child Nutrition Refunds	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on October 29, 2012)
2023	5U20	200685	National Education Statistics	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on May 6, 2002)
2023	5UC0	200662	Accountability/Report Cards	Discontinued line item (originally established by H.B. 49 of the 132nd G.A.)
2023	5VS0	200604	Foundation Funding - All Students	R.C. 3317.022, 3317.16, 3317.25, and 3317.26; Sections 265.10 and 265.390 of H.B. 33 of the 135th G.A. (originally established by H.B. 166 of the 133rd G.A.)
2023	5VU0	200663	School Bus Purchase	Discontinued line item (originally established by H.B. 166 of the 133rd G.A.)
2023	5YO0	200491	Public and Nonpublic Education Support	R.C. 3317.022 and 5753.031; Sections 265.10 and 265.407 of H.B. 33 of the 135th G.A.
2023	6200	200615	Educational Improvement Grants	Sections 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 282 of the 123rd G.A.)
2023	1380	200606	Information Technology Development and Support	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 20, 1961)
2023	4R70	200695	Indirect Operational Support	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board in December 1993)
2023	4V70	200633	Interagency Program Support	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board in June 1995)
2023	7017	200602	School Climate Grants	Discontinued line item (originally established by H.B. 318 of the 132nd G.A.)
2023	7017	200611	Education Studies	Sections 265.10 and 265.409 of H.B. 33 of the 135th G.A. (originally established by S.B. 310 of the 133rd G.A.)
2023	7017	200612	Foundation Funding - All Students	R.C. 3770.06; Sections 265.10 and 265.410 of H.B. 33 of the 135th G.A. (originally established by H.B. 650 of the 122nd G.A.)
2023	7017	200614	Accelerate Great Schools	Sections 265.10 and 265.420 of H.B. 33 of the 135th G.A. (originally established by H.B. 166 of the 133rd G.A.)
2023	7017	200629	Community Connectors	Discontinued line item (originally established in H.B. 483 of the 130th G.A.)
2023	7017	200631	Quality Community and Independent STEM Schools Support	Sections 265.10, 265.430, 265.431, and 265.432 of H.B. 33 of the 135th G.A. (originally established by H.B. 166 of the 133rd G.A.)
2023	7017	200636	Enrollment Growth Supplement	Discontinued line item (originally established by H.B. 166 of the 133rd G.A.)
2023	7017	200684	Community School Facilities	R.C. 3770.06; Sections 265.10 and 265.440 of H.B. 33 of the 135th G.A. (originally established by H.B. 59 of the 130th G.A.)
2023	3670	200607	School Food Services	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on October 27, 1967)
2023	3700	200624	Education of Exceptional Children	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on May 9, 1968)
2023	3AF0	657601	Schools Medicaid Administrative Claims	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 49 of the 132nd G.A.)
2023	3AN0	200671	School Improvement Grants	Discontinued line item (originally established by Controlling Board on April 7, 2008)
2023	3C50	200661	Early Childhood Education	Discontinued line item (originally established by Controlling Board on November 11, 1986)
2023	3EH0	200620	Migrant Education	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 19, 2010)
2023	3EJ0	200622	Homeless Children Education	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 19, 2010)
2023	3FE0	200669	Striving Readers	Discontinued line item (originally established by Controlling Board on December 13, 2010)
2023	3GE0	200674	Summer Food Service Program	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on October 29, 2012)
2023	3GG0	200676	Fresh Fruit and Vegetable Program	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on October 29, 2012)
2023	3HF0	200649	Federal Education Grants	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 49 of the 132nd G.A.)
2023	3HI0	200634	Student Support and Academic Enrichment	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on August 21, 2017)
2023	3HL0	200678	Comprehensive Literacy State Development Program	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on June 15, 2020)
2023	3HQ0	200500	Governor's Emergency Education Relief - K-12 Mental Health	Discontinued line item (originally established by Controlling Board on September 28, 2020)
2023	3HQ0	200627	Governor Emergency Education Relief - EDU	Section 287.10 of H.B. 45 of the 134th G.A. and Sections 265.460 and 505.80 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on August 24, 2020)
2023	3HQ0	200651	Emergency Assistance to Non-Public Schools	Section 287.10 of H.B. 45 of the 134th G.A. and Section 265.460, 265.465, and 505.80 of H.B. 33 of the 135th G.A. (originally established by H.B. 170 of the 134th G.A.)
2023	3HS0	200640	Federal Coronavirus School Relief	Section 287.10 of H.B. 45 of the 134th G.A. and Sections 265.10, 265.460, and 505.80 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on June 1, 2020)
2023	3HZ0	200641	ARP - Homeless Children and Youth	Section 265.460 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on August 30, 2021)
2023	3IA0	200657	ARP - Students with Disabilities	Section 265.460 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on August 30, 2021)
2023	3L60	200617	Federal School Lunch	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 152 of the 120th G.A.)
2023	3L70	200618	Federal School Breakfast	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 152 of the 120th G.A.)
2023	3L80	200619	Child/Adult Food Programs	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 152 of the 120th G.A.)
2023	3L90	200621	Career-Technical Education Basic Grant	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 152 of the 120th G.A.)
2023	3M00	200623	ESEA Title 1A	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 152 of the 120th G.A.)
2023	3M20	200680	Individuals with Disabilities Education Act	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 152 of the 120th G.A.)
2023	3T40	200613	Public Charter Schools	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on December 7, 1998)
2023	3Y20	200688	21st Century Community Learning Centers	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 29, 2002)
2023	3Y60	200635	Improving Teacher Quality	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on August 12, 2002)
2023	3Y70	200689	English Language Acquisition	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 29, 2002)
2023	3Y80	200639	Rural and Low Income Technical Assistance	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 21, 2003)
2023	3Z20	200690	State Assessments	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 29, 2002)
2023	3Z30	200645	Consolidated Federal Grant Administration	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on July 7, 2003)
2024	GRF	200321	Operating Expenses	Sections 265.10 and 265.20 of H.B. 33 of the 135th G.A. (originally established by H.B. 487 of the 129th G.A.)
2024	GRF	200408	Early Childhood Education	Discontinued line item (originally established by H.B. 298 of the 119th G.A.)
2024	GRF	200420	Information Technology Development and Support	Sections 265.10 and 265.40 of H.B. 33 of the 135th G.A. (originally established by H.B. 282 of the 123rd G.A.)
2024	GRF	200422	School Management Assistance	R.C. 3316; Sections 265.10 and 265.50 of H.B. 33 of the 135th G.A. (originally established by H.B. 1285 of the 112th G.A.)
2024	GRF	200424	Policy Analysis	Sections 265.10 and 265.60 of H.B. 33 of the 135th G.A. (originally established by H.B. 204 of the 113th G.A.)
2024	GRF	200426	Ohio Educational Computer Network	R.C. 3301.075; Sections 265.10 and 265.70 of H.B. 33 of the 135th G.A. (originally established by H.B. 204 of the 113th G.A.)
2024	GRF	200427	Academic Standards	R.C. 3301.079; Sections 265.10 and 265.80 of H.B. 33 of the 135th G.A. (originally established by H.B. 94 of the 124th G.A.)
2024	GRF	200437	Student Assessment	R.C. 3301.078, 3301.079, 3301.0710, 3301.0711, 3301.0712, 3301.0715 and 3301.27; Sections 265.10 and 265.90 of H.B. 33 of the 135th G.A. (originally established by H.B. 111 of the 118th G.A.)
2024	GRF	200439	Accountability/Report Cards	R.C. 3302.03, 3302.031, and 3302.26; Sections 265.10 and 265.100 of H.B. 33 of the 135th G.A. (originally established by H.B. 95 of the 125th G.A.)
2024	GRF	200442	Child Care Licensing	Discontinued line item (originally established by the Controlling Board on October 16, 1995)
2024	GRF	200446	Education Management Information System	R.C. 3301.0714 and 3302.03; Sections 265.10 and 265.110 of H.B. 33 of the 135th G.A. (originally established by H.B. 111 of the 118th G.A.)
2024	GRF	200448	Educator Preparation	Sections 265.10 and 265.120 of H.B. 33 of the 135th G.A. (originally established by H.B. 95 of the 125th G.A.)
2024	GRF	200455	Community Schools and Choice Programs	R.C. 3310, 3313.974 to 3313.979, 3314, 3326; Sections 265.10 and 265.130 of H.B. 33 of the 135th G.A. (originally established by H.B. 215 of the 122nd G.A.)
2024	GRF	200457	STEM Initiatives	Sections 265.10 and 265.130 of H.B. 33 of the 135th G.A. (originally established by H.B. 119 of the 127th G.A.)
2024	GRF	200465	Education Technology Resources	R.C. 3301.075; Sections 265.10 and 265.140 of H.B. 33 of the 135th G.A. (originally established by H.B. 59 of the 130th G.A.)
2024	GRF	200478	Industry-Recognized Credentials High School Students	Sections 265.10 and 265.150 of H.B. 33 of the 135th G.A. (originally established by H.B. 166 of the 133rd G.A.)
2024	GRF	200492	College Credit Plus - Auxiliary Funding	Sections 265.10 and 265.170 of H.B. 33 of the 135th G.A.
2024	GRF	200502	Pupil Transportation	R.C. 3317.019, 3317.024, 3317.0212, and 3317.072; Sections 265.10, 265.190, and 265.270 of H.B. 33 of the 135th G.A. (originally established by H.B. 191 of the 112th G.A.)
2024	GRF	200505	School Meal Programs	R.C. 3301.91 and 3317.024; Sections 265.10 and 265.200 of H.B. 33 of the 135th G.A. (originally established by H.B. 191 of the 112th G.A.)
2024	GRF	200511	Auxiliary Services	R.C. 3317.024, 3317.06, and 3317.062; Sections 265.10 and 265.230 of H.B. 33 of the 135th G.A. (originally established by H.B. 191 of the 112th G.A.)
2024	GRF	200532	Nonpublic Administrative Cost Reimbursement	R.C. 3317.063; Sections 265.10 and 265.240 of H.B. 33 of the 135th G.A. (originally established by H.B. 694 of the 114th G.A.)
2024	GRF	200540	Special Education Enhancements	R.C. 3317.0213, 3317.20, and 3317.201; Sections 265.10, 265.250, and 265.520 of H.B. 33 of the 135th G.A. (originally established by H.B. 650 of the 122nd G.A.)
2024	GRF	200545	Career-Technical Education Enhancements	R.C. 3317.014; Sections 265.10 and 265.260 of H.B. 33 of the 135th G.A. (originally established by H.B. 650 of the 122nd G.A.)
2024	GRF	200550	Foundation Funding - All Students	R.C. 3317; Sections 265.10, 265.270, 265.275, 265.277, 265.280, 265.285, 265.290, and 265.310 of H.B. 33 of the 135th G.A. (originally established by H.B. 66 of the 126th G.A.)
2024	GRF	200566	Literacy Improvement	Sections 265.10 and 265.330 of H.B. 33 of the 135th G.A. (originally established by H.B. 1 of the 123rd G.A.)
2024	GRF	200572	Adult Education Programs	R.C. 3313.902, 3314.38, 3317.23, 3317.24, 3345.86; Sections 265.10, 265.340, and 733.50 of H.B. 33 of the 135th G.A. (originally established by H.B. 282 of the 123rd G.A.)
2024	GRF	200573	EdChoice Expansion	Discontinued line item (originally established by H.B. 64 of the 131st G.A.)
2024	GRF	200574	Half-Mill Maintenance Equalization	R.C. 3318.18; Sections 265.10 and 265.350 of H.B. 33 of the 135th G.A. (originally established by H.B. 64 of the 131st G.A.)
2024	GRF	200576	Adaptive Sports Program	Sections 265.10 and 265.350 of H.B. 33 of the 135th G.A. (originally established by H.B. 64 of the 131st G.A.)
2024	GRF	200578	Violence Prevention and School Safety	Discontinued line item (originally established by H.B. 1 of the 128th G.A.)
2024	GRF	200597	Program and Project Support	Sections 265.10 and 265.355 of H.B. 33 of the 135th G.A. (originally established by H.B. 64 of the 131st G.A.)
2024	GRF	657401	Medicaid in Schools	Sections 265.10 and 265.360 of H.B. 33 of the 135th G.A. (originally established by H.B. 49 of the 132nd G.A.)
2024	4520	200638	Charges and Reimbursements	Section 265.10 of H.B. 33 of the 135th G.A. (originally established by Controlling Board on April 13, 1972)
2024	4550	200608	Commodity Foods	Discontinued line item (originally established by Controlling Board in September 1978)
2024	4L20	200681	Teacher Certification and Licensure	Discontinued line item (originally established by H.B. 152 of the 120th G.A.)
2024	5980	200659	Auxiliary Services Reimbursement	R.C. 3317.064; Section 265.10 of H.B. 33 of the 135th G.A. (originally established by H.B. 238 of the 116th G.A.)
2024	5CV1	200632	Coronavirus Relief - Rural and Small Town School Districts	Discontinued line item (originally established by Controlling Board on July 13, 2020)
2024	5CV1	200642	Coronavirus Relief - Suburban School Districts	Discontinued line item (originally established by Controlling Board on July 13, 2020)
