irn,name,county,fiscal_year,unrestricted_aid,restricted_aid,property_tax,income_tax,property_tax_allocation,total_revenue,total_revenue_and_sources,total_expenditure,beginning_cash,ending_cash
046961,Gahanna-Jefferson City,Franklin,2022,13131506,650357,67749110,0,6644276,109443570,110542017,99912525,23178548,33808040
046961,Gahanna-Jefferson City,Franklin,2023,13174656,1079339,68553097,0,6584750,112650358,113724615,106077277,35492818,43140156
046961,Gahanna-Jefferson City,Franklin,2024,16570014,1768978,69652828,0,6714852,120141761,120741858,111126800,43140156,52755214
046961,Gahanna-Jefferson City,Franklin,2025,15382156,1590163,70199856,0,6773266,121400125,121626075,137442259,52755214,36939030
046979,Groveport Madison Local,Franklin,2020,39655655,2306132,31134881,0,2684368,84192593,84203956,82548728,19275243,20930471
046979,Groveport Madison Local,Franklin,2021,40490295,2307352,31778174,0,2493755,87155821,87681464,80271960,20930471,28339975
046979,Groveport Madison Local,Franklin,2022,30504972,3047659,33283112,0,2585139,81524201,82453481,74816336,28339975,35977120
046979,Groveport Madison Local,Franklin,2023,31283859,3720377,33511495,0,2597030,95572138,95668954,95984136,36002196,35687014
046979,Groveport Madison Local,Franklin,2024,38559825,4925704,37375853,0,2930004,97070752,97211502,86133315,35687014,46765201
046979,Groveport Madison Local,Franklin,2025,38228417,6971122,41255203,0,3264110,104339866,104739634,97707396,46765201,53797439
046995,New Albany-Plain Local,Franklin,2020,3521547,143130,51948771,0,5492903,66768798,67181644,64518706,29209405,31872343
046995,New Albany-Plain Local,Franklin,2021,3822335,185806,55629996,0,5573607,70884941,71723346,66411894,31872343,37183795
046995,New Albany-Plain Local,Franklin,2022,3139474,121900,57507236,0,5648457,72246854,72574073,69228346,37183795,40529522
046995,New Albany-Plain Local,Franklin,2023,3244509,126170,59400376,0,5705086,75506578,75886389,72318540,40499516,44067365
046995,New Albany-Plain Local,Franklin,2024,4669890,582654,59877581,0,5812936,79849257,79881251,75182078,44067365,48766539
046995,New Albany-Plain Local,Franklin,2025,5315319,288229,55273402,0,5914413,80291460,80627519,92493949,48766539,36900108
047001,Reynoldsburg City,Franklin,2020,39085546,0,23193662,6001879,2890411,80185492,80886994,80174486,45490874,46203382
047001,Reynoldsburg City,Franklin,2021,39881335,0,24202734,5734576,2882193,81533084,83399566,81231120,46203382,48371828
047001,Reynoldsburg City,Franklin,2022,42726883,0,24828383,6524712,2881317,82793206,85745725,82356725,48371828,51760828
047001,Reynoldsburg City,Franklin,2023,42441947,3567361,23550076,7177161,2880160,87628451,87642645,90463951,51760815,48939510
047001,Reynoldsburg City,Franklin,2024,48562372,6008953,24180183,6920414,3089957,100337750,105940923,98986045,48939510,55894388
047001,Reynoldsburg City,Franklin,2025,52395196,5127036,26424831,7337960,2411068,105823140,108233894,135194785,55894388,28933497
047019,Hilliard City,Franklin,2020,49777100,671582,123314346,0,12335631,207558409,207968699,199918474,69396930,77447155
047019,Hilliard City,Franklin,2021,52000447,724905,127500508,0,12428947,214692524,215099110,207813624,77447155,84732641
047019,Hilliard City,Franklin,2022,47253772,3807928,129816542,0,12581712,218760970,218845739,209537441,84732641,94040939
047019,Hilliard City,Franklin,2023,47333877,3809667,130873575,0,12604591,226023994,226052284,226387516,94040940,93705708
047019,Hilliard City,Franklin,2024,51953010,5274436,133461817,0,12841254,233086491,233143052,235779980,93705708,91068780
047019,Hilliard City,Franklin,2025,50613373,5376985,152979225,0,13215212,252342362,252417906,246079969,91068780,97406717
047027,Dublin City,Franklin,2020,18176271,990191,176758010,0,15361276,226702832,228461029,211681080,85987507,102767456
047027,Dublin City,Franklin,2021,19142915,942570,184005969,0,15604209,230814310,234619005,223246660,102767456,114139801
047027,Dublin City,Franklin,2022,19861980,1317014,193856788,0,15894661,247420561,251154872,242717455,114139801,122577218
047027,Dublin City,Franklin,2023,20615786,1196499,194264018,0,16068323,251233240,253973874,262587543,122577219,113963550
047027,Dublin City,Franklin,2024,22740638,2351884,205422468,0,16752213,268785075,271603896,276039356,113963550,109528090
047027,Dublin City,Franklin,2025,22379898,1459054,228995753,0,17529446,295090213,296613457,293504696,109528090,112636851
047043,Archbold-Area Local,Fulton,2020,3919965,71963,5279738,0,1726302,12931134,12997183,13689991,5368086,4675278
047043,Archbold-Area Local,Fulton,2021,4031676,95753,5376186,0,1586079,14089765,14108986,14121805,4675278,4662459
047043,Archbold-Area Local,Fulton,2022,3922641,211895,5333041,0,1446263,12776583,12784684,13537075,4662459,3910068
047043,Archbold-Area Local,Fulton,2023,3856580,318773,5365225,0,1338143,12825537,12832816,13984861,3910068,2758023
047043,Archbold-Area Local,Fulton,2024,4133947,391551,7192252,0,1250084,15362717,15384566,14973443,2758023,3169147
047043,Archbold-Area Local,Fulton,2025,3924275,372023,8648055,0,1194273,16625834,16663190,15528432,3169147,4303905
047050,Evergreen Local,Fulton,2020,4917745,99588,3927964,4093945,578493,16288373,16478191,16194700,9902803,10186294
047050,Evergreen Local,Fulton,2021,5089030,103872,3974217,3895640,588445,16741753,16977915,16458504,10186294,10705705
047050,Evergreen Local,Fulton,2022,4922499,279415,3996095,3764420,599652,16392819,16402077,16363545,10705705,10744237
047050,Evergreen Local,Fulton,2023,4974250,265254,4066325,4450661,604358,16913971,16941553,15730009,11117149,12328693
047050,Evergreen Local,Fulton,2024,5116239,350500,4626156,4377354,655063,17916367,17964349,17218398,12328693,13074644
047050,Evergreen Local,Fulton,2025,5210021,291730,6184046,4963569,735423,20369296,20412827,24070022,13074644,9417449
047068,Fayette Local,Fulton,2020,3445562,80465,1144408,542779,159436,5941202,5967791,5991240,2790167,2766718
047068,Fayette Local,Fulton,2021,3447119,81638,1199869,540792,160918,6077871,6110131,5983192,2766718,2893657
047068,Fayette Local,Fulton,2022,3249319,302972,1086120,602976,164725,5993828,5997413,6183942,2893657,2707128
047068,Fayette Local,Fulton,2023,3157357,335303,1137280,627194,164723,6041636,6041636,5949430,2707131,2799337
047068,Fayette Local,Fulton,2024,3408126,434144,1304755,677314,169477,6723166,6730323,6679496,2799337,2850164
047068,Fayette Local,Fulton,2025,3287839,453581,1390270,697633,176382,6726172,6731732,7431664,2850164,2150232
047076,Pettisville Local,Fulton,2020,2219897,104635,1009046,593474,139653,6154741,6182312,5995379,1778840,1965773
047076,Pettisville Local,Fulton,2021,2338661,98463,1005963,680756,141100,6418510,6443268,6106633,1965773,2302408
047076,Pettisville Local,Fulton,2022,3590638,307961,1009609,644824,142492,6300667,6383082,6139483,2302408,2546006
047076,Pettisville Local,Fulton,2023,3826007,361609,1037025,767528,142255,6879872,7248759,7001824,2634778,2881713
047076,Pettisville Local,Fulton,2024,4067279,449059,1200980,800667,159660,7540639,7720935,7120384,2881713,3482264
047076,Pettisville Local,Fulton,2025,4040929,472899,1371134,772498,178316,7588835,7651859,7759115,3482264,3375008
047084,Pike-Delta-York Local,Fulton,2020,7016976,169688,4576841,0,543687,13936134,14061521,14889787,2244224,1415958
047084,Pike-Delta-York Local,Fulton,2021,7170016,150818,4697956,0,549254,14115172,14329797,14912837,1415958,832918
047084,Pike-Delta-York Local,Fulton,2022,6437496,479765,4717193,127315,558348,13673810,13690905,14017050,832918,506773
047084,Pike-Delta-York Local,Fulton,2023,6637981,428392,4659234,1494256,564148,15475390,15475818,14826649,506771,1155940
047084,Pike-Delta-York Local,Fulton,2024,7221188,504953,5303595,2475306,608914,18100510,18115106,15926461,1155940,3344585
047084,Pike-Delta-York Local,Fulton,2025,7259540,514632,5096302,2511123,625220,18329207,18389122,17482074,3344585,4251633
047092,Swanton Local,Fulton,2020,5490509,41753,4518452,1973359,647247,14412960,14515049,14941665,2964860,2538244
047092,Swanton Local,Fulton,2021,5631011,51749,4791472,1828312,646632,15131013,15181423,14529353,2538244,3190314
047092,Swanton Local,Fulton,2022,5064318,381639,4877464,2072138,656312,14812887,14946222,14158657,3190314,3977879
047092,Swanton Local,Fulton,2023,5054618,351761,4923771,2306988,656592,15123447,15132039,15330164,3977881,3779755
047092,Swanton Local,Fulton,2024,5166250,358876,5325745,2334856,711768,15946357,15950593,16121044,3779755,3609304
047092,Swanton Local,Fulton,2025,5134280,360218,6603762,2492533,790784,17374162,17388059,17690139,3609304,3307225
047167,Berkshire Local,Geauga,2020,4428597,89545,5850454,3044644,872548,17359310,17776235,17688287,3814833,3902781
047167,Berkshire Local,Geauga,2021,4684933,81799,6333958,3125762,901828,18488183,19094050,18061663,3902781,4935168
047167,Berkshire Local,Geauga,2022,5198627,327687,6550746,3515642,932747,18397123,18602755,17973853,4935168,5564070
047167,Berkshire Local,Geauga,2023,5311144,368643,6613773,3775205,935404,18659848,18905441,19718210,5229142,4416373
047167,Berkshire Local,Geauga,2024,5404394,486013,7787775,3708399,1056056,21165305,21272060,21626298,4416373,4062135
047167,Berkshire Local,Geauga,2025,5409942,471108,8460076,3962417,1201431,22014692,22044913,23206088,4062135,2900960
047175,Cardinal Local,Geauga,2020,2417976,202473,8823304,0,1627665,14303256,14387402,14190336,305503,502569
047175,Cardinal Local,Geauga,2021,2368332,185382,9037856,0,1424157,14345100,14432619,13927794,502569,1007394
047175,Cardinal Local,Geauga,2022,2417530,369761,8799536,0,1322675,15066739,15153479,12456244,1007394,3704629
047175,Cardinal Local,Geauga,2023,2448995,261072,8407448,0,1120446,13711127,13939592,12508701,3554627,4985518
047175,Cardinal Local,Geauga,2024,2478787,299861,8846126,0,802442,15386048,15469343,14400707,4985518,6054154
047175,Cardinal Local,Geauga,2025,2509225,202471,9705966,0,811980,15097970,15805337,15021508,6054154,6837983
047183,Chardon Local,Geauga,2020,5313506,162754,23898174,0,2553661,35698092,37004484,32511959,12597167,17089692
047183,Chardon Local,Geauga,2021,5595434,207756,24451815,0,2552702,36777313,37891583,34958549,17089692,20022726
047183,Chardon Local,Geauga,2022,4988023,573402,24947084,0,2546936,36519351,38223873,33531149,20022726,24715450
047183,Chardon Local,Geauga,2023,5161469,506539,24816871,0,2576493,36713395,38185773,39087247,24715359,23813885
047183,Chardon Local,Geauga,2024,5475028,527804,25184411,0,2510647,40545582,42037622,42154508,23813885,23696999
047183,Chardon Local,Geauga,2025,5789853,500697,24963126,0,2486587,39097803,40379345,47137698,23696999,16938646
047191,Kenston Local,Geauga,2020,3703036,110642,28313193,0,3303734,39142485,39800084,39601696,11342502,11540890
047191,Kenston Local,Geauga,2021,3916488,91879,29111442,0,3319334,40174739,40650127,41463430,11540890,10727587
047191,Kenston Local,Geauga,2022,3806528,606658,29428516,0,3336591,40125472,40827724,41599057,10727587,9956254
047191,Kenston Local,Geauga,2023,3926497,345881,29238488,0,3349625,39349136,40396521,41104569,9956253,9248204
047191,Kenston Local,Geauga,2024,4214017,616359,30003680,0,3414766,42830728,43388777,44298978,9248204,8338004
047191,Kenston Local,Geauga,2025,4112899,521074,30839519,0,3481040,42570188,43218734,42513004,8338004,9043733
047225,West Geauga Local,Geauga,2020,3203785,102498,16697540,0,2567787,26657962,26869677,26014930,16110983,16965730
047225,West Geauga Local,Geauga,2021,4366240,157962,21550783,0,3197009,37367436,38031020,31241037,16965730,23755713
047225,West Geauga Local,Geauga,2022,4394513,579628,21364373,0,3128845,32618120,32756266,31025691,23755713,25486288
047225,West Geauga Local,Geauga,2023,4591805,578509,20884046,0,3044058,31919255,32253542,31361697,25486287,26378132
047225,West Geauga Local,Geauga,2024,4934977,547824,23495260,0,3325155,38080357,38366173,39122914,26378132,25621391
047225,West Geauga Local,Geauga,2025,5154139,533673,24611728,0,3516607,38626783,38706783,53276041,25621391,11052133
047241,Beavercreek City,Greene,2020,13789695,480873,64795176,0,6320745,91595083,92216169,92456157,21340646,21100658
047241,Beavercreek City,Greene,2021,14718645,191452,71530424,0,6523159,99614127,100223918,96452078,21100658,24872498
047241,Beavercreek City,Greene,2022,12103741,1884169,74686880,0,6616757,102731222,104082473,97815013,24872498,31139958
047241,Beavercreek City,Greene,2023,12337011,1194816,76465253,0,6620589,105414428,108273487,99959787,31138081,39451781
047241,Beavercreek City,Greene,2024,12788152,1211922,81810062,0,7141985,113579812,114196010,100721391,39451781,52926400
047241,Beavercreek City,Greene,2025,13275427,1241009,86857708,0,7808987,119752324,120431327,138058904,52926400,35298823
047258,Cedar Cliff Local,Greene,2020,2589360,7030,2036403,1094259,289596,7124190,7133532,7464964,5431287,5099855
047258,Cedar Cliff Local,Greene,2021,2679764,7030,2047299,1079962,316415,7234065,7257216,8163011,5099855,4194060
047258,Cedar Cliff Local,Greene,2022,3117742,203051,2084851,1187276,265338,7418575,7444168,7187470,4194060,4450758
047258,Cedar Cliff Local,Greene,2023,3266232,218890,2131644,1400935,295305,8032676,8271906,7623927,4450762,5098741
047258,Cedar Cliff Local,Greene,2024,3743891,284489,2556768,1348027,340824,8914503,8915148,8163826,5098741,5850063
047258,Cedar Cliff Local,Greene,2025,3869721,302211,2991758,1460766,387442,9853011,9859966,11842934,5850063,3867095
047266,Greeneview Local,Greene,2020,5387160,52816,4035637,2232424,591310,14457268,14680999,14785572,7214364,7109791
047266,Greeneview Local,Greene,2021,5520168,41812,4073896,2173541,595035,14374568,14700330,15094133,7109791,6715988
047266,Greeneview Local,Greene,2022,6337083,308557,4296564,2504349,597257,15002500,15612164,15848038,6715988,6480114
047266,Greeneview Local,Greene,2023,6317062,314552,4076652,2697887,596801,15056696,17865727,17960455,6480115,6385387
047266,Greeneview Local,Greene,2024,7220192,463996,5105230,2644169,687749,17426438,20547845,19490176,6385387,7443056
047266,Greeneview Local,Greene,2025,7099087,447969,5749336,3032853,784138,18975677,22627222,22789203,7443056,7281075
047274,Bellbrook-Sugarcreek Local,Greene,2020,5893556,71849,19155121,0,2034435,29091691,29382618,29725368,5262026,4919276
047274,Bellbrook-Sugarcreek Local,Greene,2021,6295102,71849,19911654,0,2069333,30589232,30825274,27807667,4919276,7936883
047274,Bellbrook-Sugarcreek Local,Greene,2022,6022526,373604,22129248,0,2116252,32758813,32830657,30095044,7936883,10672496
047274,Bellbrook-Sugarcreek Local,Greene,2023,6089250,301829,22572291,0,2175282,35241324,36048463,31311565,10672492,15409390
047274,Bellbrook-Sugarcreek Local,Greene,2024,6142024,430143,23434692,0,2247056,36504646,36512558,33466496,15409390,18455453
047274,Bellbrook-Sugarcreek Local,Greene,2025,6234926,403876,25227394,0,2332950,39553116,39566376,42072061,18455453,15949768
047308,Rolling Hills Local,Guernsey,2020,8292421,730175,5375666,0,795776,19264897,19265792,18510216,7379577,8135153
047308,Rolling Hills Local,Guernsey,2021,8440937,730165,5511346,0,730420,19708322,19711410,19118217,8135153,8728346
047308,Rolling Hills Local,Guernsey,2022,8626420,1085577,5588355,0,694169,18841471,18849443,18853089,8728346,8724700
047308,Rolling Hills Local,Guernsey,2023,8292455,1373401,6140988,0,701474,19867049,21504882,22685634,9814303,8633551
047308,Rolling Hills Local,Guernsey,2024,8324453,1521831,6846831,0,705519,21311065,21348146,21914849,8633551,8066848
047308,Rolling Hills Local,Guernsey,2025,8532340,1662961,7513443,0,767086,23692786,23974502,25045793,8066848,6995557
047332,Finneytown Local,Hamilton,2020,7072691,357002,9027941,0,1433108,19863326,20076338,18202887,8727240,10600691
047332,Finneytown Local,Hamilton,2021,7179110,345980,9238807,0,1420403,20045911,20612044,17867930,10600691,13344805
047332,Finneytown Local,Hamilton,2022,6111785,541504,9522288,0,1393431,19691487,19954209,20154786,13344805,13144228
047332,Finneytown Local,Hamilton,2023,6103302,561956,9439384,0,1380627,20489583,20623146,20049013,13144232,13718365
047332,Finneytown Local,Hamilton,2024,5937347,686823,9811788,0,1388280,21318400,21644805,21374907,13718365,13988263
047332,Finneytown Local,Hamilton,2025,5465972,1247809,9954737,0,1389210,21574732,21953674,25923342,13988263,10018596
047340,Forest Hills Local,Hamilton,2020,17762792,31942,42836952,0,5700200,82827163,83659226,84437516,10589776,9811486
047340,Forest Hills Local,Hamilton,2021,18728755,30608,46856175,0,5654609,88412258,89047243,83822766,9811486,15035963
047340,Forest Hills Local,Hamilton,2022,17825998,332510,46883118,0,5689570,89266009,90045405,86205150,15035963,18876218
047340,Forest Hills Local,Hamilton,2023,17140208,862598,47085628,0,5676884,91719528,91938968,89951035,18876220,20864153
047340,Forest Hills Local,Hamilton,2024,17485372,1222799,52063320,0,5785522,97574506,97891444,95464751,20864153,23290846
