edition,fund,ali,name,fiscal_year,kind,amount
2021,GRF,200576,Adaptive Sports Program,2022,appropriation,250000
2021,GRF,200576,Adaptive Sports Program,2023,appropriation,250000
2021,GRF,200578,Violence Prevention and School Safety,2018,actual,219538
2021,GRF,200578,Violence Prevention and School Safety,2019,actual,97432
2021,GRF,200578,Violence Prevention and School Safety,2020,actual,138110
2021,GRF,200578,Violence Prevention and School Safety,2021,actual,0
2021,GRF,200578,Violence Prevention and School Safety,2022,appropriation,0
2021,GRF,200578,Violence Prevention and School Safety,2023,appropriation,0
2021,GRF,200588,Competency Based Education Pilot,2018,actual,71541
2021,GRF,200588,Competency Based Education Pilot,2019,actual,0
2021,GRF,200588,Competency Based Education Pilot,2020,actual,0
2021,GRF,200588,Competency Based Education Pilot,2021,actual,0
2021,GRF,200588,Competency Based Education Pilot,2022,appropriation,0
2021,GRF,200588,Competency Based Education Pilot,2023,appropriation,0
2021,GRF,200597,Program and Project Support,2018,actual,0
2021,GRF,200597,Program and Project Support,2019,actual,0
2021,GRF,200597,Program and Project Support,2020,actual,1083150
2021,GRF,200597,Program and Project Support,2021,actual,562500
2021,GRF,200597,Program and Project Support,2022,appropriation,3800000
2021,GRF,200597,Program and Project Support,2023,appropriation,3800000
2021,GRF,657401,Medicaid in Schools,2018,actual,267666
2021,GRF,657401,Medicaid in Schools,2019,actual,290628
2021,GRF,657401,Medicaid in Schools,2020,actual,273968
2021,GRF,657401,Medicaid in Schools,2021,actual,293185
2021,GRF,657401,Medicaid in Schools,2022,appropriation,297978
2021,GRF,657401,Medicaid in Schools,2023,appropriation,297978
2021,4520,200638,Charges and Reimbursements,2018,actual,644178
2021,4520,200638,Charges and Reimbursements,2019,actual,959858
2021,4520,200638,Charges and Reimbursements,2020,actual,556049
2021,4520,200638,Charges and Reimbursements,2021,actual,4114586
2021,4520,200638,Charges and Reimbursements,2022,appropriation,1000000
2021,4520,200638,Charges and Reimbursements,2023,appropriation,1000000
2021,4540,200610,High School Equivalency,2018,actual,1187064
2021,4540,200610,High School Equivalency,2019,actual,0
2021,4540,200610,High School Equivalency,2020,actual,0
2021,4540,200610,High School Equivalency,2021,actual,0
2021,4540,200610,High School Equivalency,2022,appropriation,0
2021,4540,200610,High School Equivalency,2023,appropriation,0
2021,4550,200608,Commodity Foods,2018,actual,4251617
2021,4550,200608,Commodity Foods,2019,actual,223876
2021,4550,200608,Commodity Foods,2020,actual,961020
2021,4550,200608,Commodity Foods,2021,actual,800000
2021,4550,200608,Commodity Foods,2022,appropriation,0
2021,4550,200608,Commodity Foods,2023,appropriation,0
2021,4L20,200681,Teacher Certification and Licensure,2018,actual,13811995
2021,4L20,200681,Teacher Certification and Licensure,2019,actual,12015532
2021,4L20,200681,Teacher Certification and Licensure,2020,actual,12653068
2021,4L20,200681,Teacher Certification and Licensure,2021,actual,10539112
2021,4L20,200681,Teacher Certification and Licensure,2022,appropriation,14000000
2021,4L20,200681,Teacher Certification and Licensure,2023,appropriation,14000000
2021,5980,200659,Auxiliary Services Reimbursement,2018,actual,449114
2021,5980,200659,Auxiliary Services Reimbursement,2019,actual,629310
2021,5980,200659,Auxiliary Services Reimbursement,2020,actual,130517
2021,5980,200659,Auxiliary Services Reimbursement,2021,actual,280551
2021,5980,200659,Auxiliary Services Reimbursement,2022,appropriation,1300000
2021,5980,200659,Auxiliary Services Reimbursement,2023,appropriation,1300000
2021,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,2018,actual,0
2021,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,2019,actual,0
2021,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,2020,actual,0
2021,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,2021,actual,33668344
2021,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,2022,appropriation,0
2021,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,2023,appropriation,0
2021,5CV1,200642,Coronavirus Relief - Suburban School Districts,2018,actual,0
2021,5CV1,200642,Coronavirus Relief - Suburban School Districts,2019,actual,0
2021,5CV1,200642,Coronavirus Relief - Suburban School Districts,2020,actual,0
2021,5CV1,200642,Coronavirus Relief - Suburban School Districts,2021,actual,28363213
2021,5CV1,200642,Coronavirus Relief - Suburban School Districts,2022,appropriation,0
2021,5CV1,200642,Coronavirus Relief - Suburban School Districts,2023,appropriation,0
2021,5CV1,200643,Coronavirus Relief - Urban School Districts,2018,actual,0
2021,5CV1,200643,Coronavirus Relief - Urban School Districts,2019,actual,0
2021,5CV1,200643,Coronavirus Relief - Urban School Districts,2020,actual,0
2021,5CV1,200643,Coronavirus Relief - Urban School Districts,2021,actual,23732254
2021,5CV1,200643,Coronavirus Relief - Urban School Districts,2022,appropriation,0
2021,5CV1,200643,Coronavirus Relief - Urban School Districts,2023,appropriation,0
2021,5CV1,200647,Coronavirus Relief - School Connectivity,2018,actual,0
2021,5CV1,200647,Coronavirus Relief - School Connectivity,2019,actual,0
2021,5CV1,200647,Coronavirus Relief - School Connectivity,2020,actual,0
2021,5CV1,200647,Coronavirus Relief - School Connectivity,2021,actual,32470547
2021,5CV1,200647,Coronavirus Relief - School Connectivity,2022,appropriation,0
2021,5CV1,200647,Coronavirus Relief - School Connectivity,2023,appropriation,0
2021,5CV1,200650,Coronavirus Relief - Other Education Entities,2018,actual,0
2021,5CV1,200650,Coronavirus Relief - Other Education Entities,2019,actual,0
2021,5CV1,200650,Coronavirus Relief - Other Education Entities,2020,actual,0
2021,5CV1,200650,Coronavirus Relief - Other Education Entities,2021,actual,9262480
2021,5CV1,200650,Coronavirus Relief - Other Education Entities,2022,appropriation,0
2021,5CV1,200650,Coronavirus Relief - Other Education Entities,2023,appropriation,0
2021,5H30,200687,School District Solvency Assistance,2018,actual,0
2021,5H30,200687,School District Solvency Assistance,2019,actual,0
2021,5H30,200687,School District Solvency Assistance,2020,actual,0
2021,5H30,200687,School District Solvency Assistance,2021,actual,0
2021,5H30,200687,School District Solvency Assistance,2022,appropriation,2000000
2021,5H30,200687,School District Solvency Assistance,2023,appropriation,2000000
2021,5KX0,200691,Ohio School Sponsorship Program,2018,actual,909809
2021,5KX0,200691,Ohio School Sponsorship Program,2019,actual,1045354
2021,5KX0,200691,Ohio School Sponsorship Program,2020,actual,968260
2021,5KX0,200691,Ohio School Sponsorship Program,2021,actual,864993
2021,5KX0,200691,Ohio School Sponsorship Program,2022,appropriation,1250000
2021,5KX0,200691,Ohio School Sponsorship Program,2023,appropriation,1250000
2021,5MM0,200677,Child Nutrition Refunds,2018,actual,5196
2021,5MM0,200677,Child Nutrition Refunds,2019,actual,0
2021,5MM0,200677,Child Nutrition Refunds,2020,actual,0
2021,5MM0,200677,Child Nutrition Refunds,2021,actual,0
2021,5MM0,200677,Child Nutrition Refunds,2022,appropriation,550000
2021,5MM0,200677,Child Nutrition Refunds,2023,appropriation,550000
2021,5RB0,200644,Straight A Fund,2018,actual,8987395
2021,5RB0,200644,Straight A Fund,2019,actual,338571
2021,5RB0,200644,Straight A Fund,2020,actual,0
2021,5RB0,200644,Straight A Fund,2021,actual,0
2021,5RB0,200644,Straight A Fund,2022,appropriation,0
2021,5RB0,200644,Straight A Fund,2023,appropriation,0
2021,5RE0,200697,School District TPP Supplement,2018,actual,9467328
2021,5RE0,200697,School District TPP Supplement,2019,actual,0
2021,5RE0,200697,School District TPP Supplement,2020,actual,0
2021,5RE0,200697,School District TPP Supplement,2021,actual,0
2021,5RE0,200697,School District TPP Supplement,2022,appropriation,0
2021,5RE0,200697,School District TPP Supplement,2023,appropriation,0
2021,5U20,200685,National Education Statistics,2018,actual,136094
2021,5U20,200685,National Education Statistics,2019,actual,149879
2021,5U20,200685,National Education Statistics,2020,actual,119042
2021,5U20,200685,National Education Statistics,2021,actual,79938
2021,5U20,200685,National Education Statistics,2022,appropriation,175000
2021,5U20,200685,National Education Statistics,2023,appropriation,175000
2021,5UC0,200662,Accountability/Report Cards,2018,actual,4720672
2021,5UC0,200662,Accountability/Report Cards,2019,actual,4795599
2021,5UC0,200662,Accountability/Report Cards,2020,actual,238544
2021,5UC0,200662,Accountability/Report Cards,2021,actual,0
2021,5UC0,200662,Accountability/Report Cards,2022,appropriation,0
2021,5UC0,200662,Accountability/Report Cards,2023,appropriation,0
2021,5VS0,200604,Foundation Funding - All Students,2018,actual,0
2021,5VS0,200604,Foundation Funding - All Students,2019,actual,0
2021,5VS0,200604,Foundation Funding - All Students,2020,actual,274775371
2021,5VS0,200604,Foundation Funding - All Students,2021,actual,399999892
2021,5VS0,200604,Foundation Funding - All Students,2022,appropriation,500000000
2021,5VS0,200604,Foundation Funding - All Students,2023,appropriation,600000000
2021,5VU0,200663,School Bus Purchase,2018,actual,0
2021,5VU0,200663,School Bus Purchase,2019,actual,0
2021,5VU0,200663,School Bus Purchase,2020,actual,0
2021,5VU0,200663,School Bus Purchase,2021,actual,15558390
2021,5VU0,200663,School Bus Purchase,2022,appropriation,50000000
2021,5VU0,200663,School Bus Purchase,2023,appropriation,0
2021,6200,200615,Educational Improvement Grants,2018,actual,587063
2021,6200,200615,Educational Improvement Grants,2019,actual,570975
2021,6200,200615,Educational Improvement Grants,2020,actual,1175383
2021,6200,200615,Educational Improvement Grants,2021,actual,137762
2021,6200,200615,Educational Improvement Grants,2022,appropriation,600000
2021,6200,200615,Educational Improvement Grants,2023,appropriation,600000
2021,1380,200606,Information Technology Development and Support,2018,actual,5746669
2021,1380,200606,Information Technology Development and Support,2019,actual,6624761
2021,1380,200606,Information Technology Development and Support,2020,actual,6903932
2021,1380,200606,Information Technology Development and Support,2021,actual,6731007
2021,1380,200606,Information Technology Development and Support,2022,appropriation,8289074
2021,1380,200606,Information Technology Development and Support,2023,appropriation,8537746
2021,4R70,200695,Indirect Operational Support,2018,actual,6038362
2021,4R70,200695,Indirect Operational Support,2019,actual,6377238
2021,4R70,200695,Indirect Operational Support,2020,actual,7580359
2021,4R70,200695,Indirect Operational Support,2021,actual,7521249
2021,4R70,200695,Indirect Operational Support,2022,appropriation,7856766
2021,4R70,200695,Indirect Operational Support,2023,appropriation,7856766
2021,4V70,200633,Interagency Program Support,2018,actual,119258
2021,4V70,200633,Interagency Program Support,2019,actual,333778
2021,4V70,200633,Interagency Program Support,2020,actual,4380014
2021,4V70,200633,Interagency Program Support,2021,actual,4556611
2021,4V70,200633,Interagency Program Support,2022,appropriation,5000000
2021,4V70,200633,Interagency Program Support,2023,appropriation,5000000
2021,7017,200602,School Climate Grants,2018,actual,0
2021,7017,200602,School Climate Grants,2019,actual,75922
2021,7017,200602,School Climate Grants,2020,actual,863895
2021,7017,200602,School Climate Grants,2021,actual,426005
2021,7017,200602,School Climate Grants,2022,appropriation,0
2021,7017,200602,School Climate Grants,2023,appropriation,0
2021,7017,200612,Foundation Funding - All Students,2018,actual,1086030000
2021,7017,200612,Foundation Funding - All Students,2019,actual,1087030000
2021,7017,200612,Foundation Funding - All Students,2020,actual,1081400000
2021,7017,200612,Foundation Funding - All Students,2021,actual,1249900000
2021,7017,200612,Foundation Funding - All Students,2022,appropriation,1264200000
2021,7017,200612,Foundation Funding - All Students,2023,appropriation,1242500000
2021,7017,200614,Accelerate Great Schools,2018,actual,0
2021,7017,200614,Accelerate Great Schools,2019,actual,0
2021,7017,200614,Accelerate Great Schools,2020,actual,1444200
2021,7017,200614,Accelerate Great Schools,2021,actual,1350000
2021,7017,200614,Accelerate Great Schools,2022,appropriation,1500000
2021,7017,200614,Accelerate Great Schools,2023,appropriation,1500000
2021,7017,200629,Community Connectors,2018,actual,8946457
2021,7017,200629,Community Connectors,2019,actual,7456399
2021,7017,200629,Community Connectors,2020,actual,1499267
2021,7017,200629,Community Connectors,2021,actual,0
2021,7017,200629,Community Connectors,2022,appropriation,0
2021,7017,200629,Community Connectors,2023,appropriation,0
2021,7017,200631,Quality Community Schools Support,2018,actual,0
2021,7017,200631,Quality Community Schools Support,2019,actual,0
2021,7017,200631,Quality Community Schools Support,2020,actual,30000000
2021,7017,200631,Quality Community Schools Support,2021,actual,30000000
2021,7017,200631,Quality Community Schools Support,2022,appropriation,54000000
2021,7017,200631,Quality Community Schools Support,2023,appropriation,54000000
2021,7017,200636,Enrollment Growth Supplement,2018,actual,0
2021,7017,200636,Enrollment Growth Supplement,2019,actual,0
2021,7017,200636,Enrollment Growth Supplement,2020,actual,15500000
2021,7017,200636,Enrollment Growth Supplement,2021,actual,23000000
2021,7017,200636,Enrollment Growth Supplement,2022,appropriation,0
2021,7017,200636,Enrollment Growth Supplement,2023,appropriation,0
2021,7017,200684,Community School Facilities,2018,actual,16560599
2021,7017,200684,Community School Facilities,2019,actual,16597038
2021,7017,200684,Community School Facilities,2020,actual,20595620
2021,7017,200684,Community School Facilities,2021,actual,20600000
2021,7017,200684,Community School Facilities,2022,appropriation,42000000
2021,7017,200684,Community School Facilities,2023,appropriation,42000000
2021,3670,200607,School Food Services,2018,actual,7327034
2021,3670,200607,School Food Services,2019,actual,9415350
2021,3670,200607,School Food Services,2020,actual,8985876
2021,3670,200607,School Food Services,2021,actual,8130699
2021,3670,200607,School Food Services,2022,appropriation,12254397
2021,3670,200607,School Food Services,2023,appropriation,12611321
2021,3700,200624,Education of Exceptional Children,2018,actual,301250
2021,3700,200624,Education of Exceptional Children,2019,actual,1624424
2021,3700,200624,Education of Exceptional Children,2020,actual,1416627
2021,3700,200624,Education of Exceptional Children,2021,actual,1243287
2021,3700,200624,Education of Exceptional Children,2022,appropriation,2000000
2021,3700,200624,Education of Exceptional Children,2023,appropriation,2000000
2021,3AF0,657601,Schools Medicaid Administrative Claims,2018,actual,8688
2021,3AF0,657601,Schools Medicaid Administrative Claims,2019,actual,187305
2021,3AF0,657601,Schools Medicaid Administrative Claims,2020,actual,93449
2021,3AF0,657601,Schools Medicaid Administrative Claims,2021,actual,186677
2021,3AF0,657601,Schools Medicaid Administrative Claims,2022,appropriation,295500
2021,3AF0,657601,Schools Medicaid Administrative Claims,2023,appropriation,295500
2021,3AN0,200671,School Improvement Grants,2018,actual,11052359
2021,3AN0,200671,School Improvement Grants,2019,actual,13022857
2021,3AN0,200671,School Improvement Grants,2020,actual,11711873
2021,3AN0,200671,School Improvement Grants,2021,actual,10561992
2021,3AN0,200671,School Improvement Grants,2022,appropriation,17000000
2021,3AN0,200671,School Improvement Grants,2023,appropriation,0
2021,3C50,200661,Early Childhood Education,2018,actual,11550134
