fiscal_year,leaid,irn,comparable,enrollment,total_revenue,federal_revenue,state_revenue,local_revenue,property_tax,current_spending,student_transportation,charter_payments,general_formula_assistance,state_nonspecified,capital_outlay
2024,3906496,064964,1,129,2823000,296000,1752000,775000,363000,1399000,0,0,1425000,306000,807000
2024,3904931,049312,1,755,14295000,983000,6618000,6694000,3561000,11691000,594000,0,6060000,447000,1259000
2024,3904429,044297,1,3183,71722000,14954000,34822000,21946000,19597000,70989000,3297000,0,28320000,2588000,1553000
2024,3905141,051417,0,1115,29145000,755000,17869000,10521000,8064000,21527000,1000,0,10879000,4860000,5001000
2024,3904951,049510,1,764,15270000,3392000,8378000,3500000,2561000,13419000,530000,0,7506000,378000,2600000
2024,3904953,049536,1,2127,27959000,3360000,14687000,9912000,6309000,27738000,1112000,0,13491000,629000,1145000
2024,3905143,051433,0,710,29263000,1381000,17610000,10272000,6725000,21508000,25000,0,9162000,5990000,1681000
2024,3910020,045302,1,2034,34100000,3271000,15882000,14947000,8237000,29525000,1140000,0,14328000,1144000,2353000
2024,3904959,049593,1,844,13631000,1069000,9874000,2688000,2091000,13437000,869000,0,9078000,596000,764000
2024,3904964,049643,1,1030,17616000,2028000,11603000,3985000,2120000,15010000,767000,0,10815000,590000,1649000
2024,3910021,049726,1,685,12135000,832000,5896000,5407000,3094000,10725000,463000,0,5503000,315000,729000
2024,3904989,049890,1,1643,27099000,3663000,13703000,9733000,8134000,26386000,1297000,0,12704000,626000,1572000
2024,3904995,049957,1,1219,19504000,1441000,7146000,10917000,8544000,16566000,787000,0,6561000,338000,849000
2024,3904999,049999,1,1425,28012000,1972000,8813000,17227000,15300000,23198000,1159000,0,7827000,672000,562000
2024,3904488,044883,1,2480,43117000,3525000,13193000,26399000,23604000,37997000,3538000,0,12509000,529000,721000
2024,3905022,050229,1,722,11349000,543000,7893000,2913000,1964000,10239000,155000,0,7352000,451000,589000
2024,3905167,051672,0,496,17855000,514000,8161000,9180000,6379000,10743000,4000,0,4741000,2079000,1294000
2024,3905054,050542,1,921,15102000,1510000,4870000,8722000,5522000,12864000,531000,0,4494000,290000,408000
2024,3905058,050583,1,1232,29105000,4549000,7787000,16769000,14512000,21296000,1772000,0,7174000,444000,34023000
2024,3905062,050625,1,520,9416000,590000,5321000,3505000,1976000,8441000,422000,0,4700000,424000,510000
2024,3904363,043638,1,2553,49759000,2711000,10289000,36759000,24991000,41410000,1304000,0,9102000,728000,370000
2024,3904558,045583,1,5587,93628000,3744000,18912000,70972000,54197000,76700000,2536000,0,16600000,1895000,4218000
2024,3904560,045609,1,1587,38527000,2747000,7944000,27836000,22343000,29263000,821000,0,6017000,451000,5580000
2024,3905072,050724,1,1679,23065000,1286000,8378000,13401000,7571000,21343000,1096000,0,7034000,1160000,467000
2024,3905135,051359,0,1467,50521000,1427000,26286000,22808000,20016000,39045000,0,0,17459000,7529000,5586000
2024,3905074,050740,1,872,15555000,505000,5863000,9187000,5203000,15188000,631000,0,5395000,392000,477000
2024,3904405,044057,1,2003,36869000,5484000,14107000,17278000,10443000,29785000,1333000,0,12552000,911000,3833000
2024,3904586,045864,1,842,18143000,3072000,7669000,7402000,5616000,14512000,1021000,0,6992000,418000,1497000
2024,3904585,045856,1,1658,26987000,3354000,12732000,10901000,8381000,21309000,1258000,0,11477000,840000,2798000
2024,3904352,043521,1,2304,67098000,4729000,12425000,49944000,24468000,39437000,1851000,0,11251000,766000,4134000
2024,3904472,044727,1,1920,33844000,2828000,13983000,17033000,10805000,27110000,984000,0,12618000,967000,2298000
2024,3904434,044347,1,1310,23298000,2597000,12066000,8635000,7393000,22760000,810000,0,10641000,960000,464000
2024,3904606,046060,1,2730,43478000,6949000,26733000,9796000,6067000,40185000,2177000,0,24709000,1147000,6542000
2024,3904607,046078,1,722,14880000,2438000,8626000,3816000,3119000,12705000,803000,0,7498000,771000,392000
2024,3904621,046219,1,1131,20671000,1091000,9008000,10572000,4324000,15927000,720000,0,8323000,583000,1450000
2024,3904624,046243,1,2597,43516000,5842000,23422000,14252000,11633000,39667000,2065000,0,21026000,1449000,2001000
2024,3904630,046300,1,2392,39075000,4178000,16181000,18716000,11201000,30679000,1841000,0,15259000,680000,14428000
2024,3904632,046326,1,1323,26572000,3713000,7205000,15654000,8470000,20031000,2215000,0,5985000,555000,2028000
2024,3904638,046383,1,1131,20809000,2277000,12330000,6202000,4711000,18293000,1164000,0,11370000,593000,704000
2024,3904642,046425,1,1692,26434000,4106000,11724000,10604000,9390000,21230000,1345000,0,10811000,535000,564000
2024,3904391,043919,1,1949,39094000,9366000,23421000,6307000,5025000,34453000,1425000,0,19505000,1528000,1561000
2024,3910007,045443,1,492,11247000,1772000,6044000,3431000,2637000,10188000,464000,0,5487000,362000,795000
2024,3904644,046441,1,834,17880000,1724000,10031000,6125000,4424000,16809000,998000,0,8918000,429000,691000
2024,3904382,043828,1,1519,27853000,4726000,15307000,7820000,6129000,25524000,532000,0,12622000,778000,548000
2024,3904368,043687,1,1081,20849000,2827000,11589000,6433000,5329000,20357000,429000,0,10433000,753000,391000
2024,3904364,043646,1,3719,66957000,2209000,10382000,54366000,47600000,58023000,3954000,0,8943000,1179000,1782000
2024,3904397,043976,1,1496,34071000,3332000,5693000,25046000,22363000,25771000,963000,0,4921000,634000,930000
2024,3904419,044198,1,4410,106655000,7314000,25048000,74293000,63545000,88848000,420000,0,22470000,1740000,2665000
2024,3904454,044545,1,4096,73095000,3350000,13168000,56577000,50412000,60500000,3520000,0,11322000,1552000,5822000
2024,3904463,044636,1,8931,182206000,21334000,44241000,116631000,105108000,159475000,8298000,0,33916000,6781000,8802000
2024,3904475,044750,1,4445,130267000,6046000,27151000,97070000,80654000,116884000,6011000,0,24400000,2095000,4967000
2024,3904409,044099,1,2358,41440000,4796000,15589000,21055000,15910000,34048000,1275000,0,13712000,1360000,1724000
2024,3904667,046672,1,642,12966000,1482000,6482000,5002000,2329000,10798000,398000,0,5836000,343000,587000
2024,3904664,046649,1,561,9602000,440000,4743000,4419000,2462000,8347000,478000,0,4356000,312000,292000
2024,3904671,046714,1,912,16986000,859000,8157000,7970000,4287000,14906000,794000,0,7551000,476000,1180000
2024,3904674,046748,1,4280,76926000,3311000,12130000,61485000,43595000,55239000,3654000,0,10429000,1402000,2972000
2024,3904678,046789,1,1453,23014000,2234000,7110000,13670000,11145000,19894000,943000,0,6374000,563000,1382000
2024,3904680,046805,1,1088,18757000,1359000,5712000,11686000,9271000,17644000,1279000,0,5144000,240000,231000
2024,3904474,044743,1,3111,73227000,11396000,29234000,32597000,23524000,56880000,2136000,0,21881000,1819000,3711000
2024,3904685,046854,1,837,19959000,773000,5204000,13982000,10256000,14501000,1064000,0,4847000,213000,25510000
2024,3904689,046896,1,11549,178460000,8909000,74146000,95405000,57415000,159749000,9015000,0,67910000,4782000,26439000
2024,3904687,046870,1,1919,34681000,3075000,13126000,18480000,8772000,27370000,1348000,1000,11937000,899000,3222000
2024,3904380,043802,1,45181,1247119000,260975000,227162000,758982000,696248000,1014590000,69783000,0,167440000,11875000,85014000
2024,3904407,044073,1,1148,23514000,440000,3122000,19952000,18152000,24020000,4000,0,2773000,273000,3637000
2024,3904701,047019,1,16164,269134000,15969000,73033000,180132000,167532000,249712000,12412000,0,65246000,5815000,9978000
2024,3904702,047027,1,16736,328663000,13299000,43966000,271398000,244898000,292072000,13662000,0,39867000,2833000,44515000
2024,3904507,045070,1,3327,61262000,9662000,36513000,15087000,12801000,49446000,1909000,0,29820000,3075000,1323000
2024,3904706,047068,1,368,8267000,514000,4245000,3508000,2116000,7585000,278000,0,3625000,541000,194000
2024,3904727,047274,1,2738,44248000,2227000,9285000,32736000,27733000,34927000,2134000,0,8628000,456000,1970000
2024,3904734,047340,1,6935,102082000,4048000,25311000,72723000,63036000,96794000,4190000,0,22869000,1908000,6771000
2024,3904733,047332,1,1170,29076000,1927000,10451000,16698000,13795000,20533000,1269000,0,7408000,2672000,1173000
2024,3904423,044230,1,464,32273000,1265000,19947000,11061000,3567000,8887000,485000,0,5305000,14108000,14336000
2024,3904431,044313,1,1539,33939000,1185000,5551000,27203000,25271000,28024000,1014000,0,5146000,300000,788000
2024,3904738,047381,1,4382,61383000,6786000,20048000,34549000,21734000,54827000,1823000,0,18057000,1361000,1050000
2024,3904739,047399,1,1979,27715000,3630000,8273000,15812000,13079000,27935000,1628000,0,7493000,336000,1106000
2024,3904742,047423,1,596,16351000,556000,7817000,7978000,3337000,8464000,323000,0,4866000,2900000,1997000
2024,3904744,047449,1,1591,22961000,1169000,8839000,12953000,7929000,18750000,696000,3000,8150000,566000,5442000
2024,3904747,047472,1,151,4953000,298000,1955000,2700000,1542000,3554000,150000,0,1665000,251000,390000
2024,3904749,047498,1,384,9147000,673000,3678000,4796000,2281000,7283000,287000,0,3225000,397000,2177000
2024,3910025,044172,1,1843,42739000,3676000,24578000,14485000,7588000,26480000,1048000,0,13724000,10186000,19197000
2024,3904524,045245,1,1347,42132000,5049000,10619000,26464000,23218000,25103000,1658000,0,9489000,801000,3046000
2024,3904412,044123,1,2217,39486000,4731000,19190000,15565000,8935000,33480000,2116000,0,16912000,1476000,2611000
2024,3904762,047621,1,898,14962000,1267000,9724000,3971000,2556000,13122000,766000,0,8902000,682000,649000
2024,3904769,047696,1,1776,37624000,5178000,12761000,19685000,14408000,28794000,1686000,0,12065000,476000,4044000
2024,3904456,044560,1,2494,39537000,5693000,18564000,15280000,10272000,37852000,1657000,0,15931000,1752000,1689000
2024,3904509,045096,1,1223,24254000,4523000,10278000,9453000,6655000,19743000,855000,0,8748000,1091000,1337000
2024,3904415,044156,1,2300,38068000,7379000,17052000,13637000,11042000,33278000,1812000,0,15529000,895000,2288000
2024,3904779,047795,1,1379,26880000,3199000,7243000,16438000,14753000,21871000,1674000,0,6145000,656000,1287000
2024,3904782,047829,1,1016,16615000,1423000,7160000,8032000,5083000,14174000,828000,0,6711000,349000,659000
2024,3904536,045369,1,599,21254000,481000,16203000,4570000,3209000,7723000,0,0,5280000,10793000,7541000
2024,3904549,045492,1,7067,122304000,7969000,25766000,88569000,75607000,118814000,5973000,0,22444000,2515000,6187000
2024,3904790,047902,1,1483,29407000,1126000,14239000,14042000,10957000,26466000,1180000,0,13422000,467000,1978000
2024,3904510,045104,1,6978,133949000,10134000,28316000,95499000,86365000,109787000,11060000,0,25047000,2123000,1784000
2024,3905118,051185,0,600,27618000,4001000,10949000,12668000,4316000,14218000,0,0,7887000,2311000,729000
2024,3904798,047985,1,1670,33123000,1603000,6586000,24934000,15770000,24152000,1817000,0,5885000,559000,488000
2024,3905120,051201,0,727,29732000,796000,11015000,17921000,14044000,16111000,1000,0,7791000,2709000,7684000
2024,3904813,048132,1,1297,23562000,3136000,15852000,4574000,3335000,21981000,503000,0,13737000,640000,668000
2024,3904815,048157,1,1727,26585000,2046000,10280000,14259000,11275000,24152000,1355000,0,9503000,514000,1553000
2024,3904426,044263,1,6058,180212000,56594000,74717000,48901000,24905000,141312000,5361000,0,61596000,5520000,20917000
2024,3904826,048264,1,2273,35022000,2464000,10699000,21859000,12996000,30330000,1691000,0,9862000,636000,1464000
2024,3904370,043703,1,1096,23292000,4443000,15712000,3137000,2445000,20109000,454000,0,13337000,948000,719000
2024,3904833,048330,1,444,7792000,748000,4284000,2760000,1996000,7321000,142000,0,3792000,392000,92000
2024,3904834,048348,1,1800,26689000,1069000,7662000,17958000,16145000,22232000,1035000,0,6893000,637000,757000
2024,3904516,045161,1,4455,120213000,18352000,67856000,34005000,30141000,104360000,6432000,0,56921000,5391000,3272000
2024,3904835,048355,1,375,9497000,1296000,5261000,2940000,1587000,7945000,262000,0,4385000,419000,1372000
2024,3904433,044339,1,4143,77974000,18517000,46768000,12689000,10456000,68927000,2005000,0,38841000,2917000,4978000
2024,3904843,048439,1,622,12131000,1253000,4441000,6437000,4472000,10318000,491000,0,3985000,312000,332000
2024,3906526,065268,0,567,21293000,953000,10803000,9537000,5787000,14305000,0,0,5594000,2990000,1601000
2024,3904849,048496,1,3390,52456000,2839000,9860000,39757000,32894000,42544000,2348000,0,8886000,742000,3975000
2024,3904846,048462,1,991,18686000,1281000,7397000,10008000,8058000,18306000,1141000,0,6880000,331000,758000
2024,3904852,048520,1,1584,28720000,4521000,19166000,5033000,3995000,28755000,2219000,0,15992000,1156000,1793000
2024,3910031,048553,1,952,48795000,684000,7396000,40715000,4765000,11196000,353000,0,6851000,478000,1236000
2024,3904863,048637,1,621,11299000,682000,5195000,5422000,2348000,9078000,430000,0,4777000,340000,351000
2024,3904384,043844,1,12441,348798000,100052000,146753000,101993000,86325000,260795000,18864000,0,122795000,10604000,38556000
2024,3904871,048710,1,1088,19969000,3054000,10188000,6727000,3183000,16840000,767000,0,9389000,506000,1780000
2024,3904870,048702,1,3750,60543000,9444000,37645000,13454000,10861000,55431000,1832000,0,32454000,3738000,1611000
2024,3904373,043737,1,8420,140610000,6796000,26332000,107482000,97992000,130612000,8291000,0,23013000,2690000,4460000
2024,3904872,048728,1,4667,81029000,7031000,31018000,42980000,34616000,73011000,3265000,0,28019000,2158000,3079000
2024,3904881,048819,1,1017,19039000,2039000,6896000,10104000,6834000,15198000,964000,0,6370000,367000,596000
2024,3904885,048850,1,1792,28092000,4154000,17444000,6494000,4625000,25727000,1308000,0,14419000,1021000,3818000
2024,3905130,051300,0,1037,34841000,1282000,14209000,19350000,12252000,21944000,123000,0,8880000,4939000,3691000
2024,3904893,048934,1,544,18039000,719000,2344000,14976000,12423000,12518000,358000,0,2163000,131000,22322000
2024,3904465,044651,1,1438,32487000,2872000,5724000,23891000,21478000,26399000,928000,0,4954000,353000,2688000
2024,3904899,048991,1,657,12778000,977000,6455000,5346000,2250000,10592000,483000,0,6002000,325000,1973000
2024,3904447,044479,1,1770,33136000,6009000,18448000,8679000,7243000,31125000,1610000,0,15008000,1248000,1163000
2024,3904908,049080,1,1743,34274000,2491000,12182000,19601000,13251000,25858000,2070000,0,9042000,2828000,11848000
2024,3904913,049130,1,1170,24487000,7224000,12496000,4767000,4091000,20167000,1193000,0,10308000,528000,2054000
2024,3905137,051375,0,448,10520000,549000,6759000,3212000,2263000,8112000,10000,0,4393000,1654000,446000
2024,3904924,049247,1,813,13840000,1332000,5897000,6611000,5517000,12032000,560000,0,5159000,575000,298000
2024,3904920,049205,1,1183,19655000,1487000,8547000,9621000,4805000,17142000,1061000,0,7767000,616000,2707000
2024,3904922,049221,1,1422,24423000,4040000,11415000,8968000,7246000,24300000,1629000,0,10425000,589000,1998000
2024,3904566,045666,1,484,10205000,1379000,6654000,2172000,1627000,9258000,369000,0,5620000,506000,316000
2024,3904393,043935,1,1857,37141000,3929000,12980000,20232000,11131000,29890000,1392000,0,12077000,560000,161000
2024,3904926,091397,1,739,14538000,653000,5986000,7899000,5141000,12626000,576000,0,5510000,385000,983000
2024,3904932,049320,1,469,9010000,466000,4752000,3792000,2112000,7935000,360000,0,4393000,291000,301000
2024,3904936,049361,1,623,9574000,353000,5712000,3509000,1515000,7570000,303000,0,5079000,593000,336000
2024,3904939,049395,1,514,11089000,404000,4714000,5971000,2603000,8469000,466000,0,4351000,318000,409000
2024,3904945,049452,1,2661,46359000,5178000,22481000,18700000,15748000,42125000,1687000,0,19350000,2072000,1299000
2024,3905145,051458,0,250,23307000,300000,14186000,8821000,5992000,16752000,90000,0,8098000,3758000,1683000
2024,3904961,049619,1,508,13233000,1022000,8746000,3465000,2740000,9028000,509000,0,4508000,3949000,8418000
2024,3910027,044669,1,1547,34689000,9096000,16435000,9158000,8374000,29448000,559000,0,13320000,1014000,6476000
2024,3905149,051490,0,537,19561000,1843000,10531000,7187000,3652000,12150000,1000,0,6508000,3051000,765000
2024,3904968,049684,1,822,15262000,780000,6605000,7877000,4659000,12985000,671000,0,6119000,408000,220000
2024,3904970,049700,1,756,14171000,882000,4673000,8616000,6277000,10700000,304000,0,4222000,198000,754000
2024,3904976,049767,1,610,11184000,644000,6288000,4252000,2081000,9240000,265000,0,5750000,486000,516000
2024,3904983,049833,1,1974,39468000,4670000,13114000,21684000,17130000,32530000,1181000,0,9363000,1205000,1851000
2024,3904985,049858,1,5819,80517000,5046000,14721000,60750000,53598000,74434000,3624000,0,13410000,858000,10389000
2024,3904435,044354,1,4089,86431000,12366000,46820000,27245000,21458000,59220000,2314000,0,31907000,9929000,25380000
2024,3904990,049908,1,1649,30145000,2188000,10742000,17215000,11056000,24267000,1361000,0,9993000,573000,1134000
2024,3904993,049932,1,5917,85625000,9988000,31085000,44552000,36852000,77359000,4322000,0,27374000,2563000,3719000
2024,3904984,049841,1,1242,26050000,2833000,9927000,13290000,10974000,20912000,1048000,0,9265000,379000,4139000
2024,3904998,049981,1,2759,52485000,2455000,6556000,43474000,38314000,44589000,1246000,0,5357000,976000,11799000
2024,3905000,050005,1,1214,21414000,1628000,6327000,13459000,12133000,18365000,1133000,0,5678000,439000,30528000
