county,district_irn,district_name,building_irn,building_name,grade_levels,open_closed,designated,option_a_academic_distress,option_b_pi_and_title1,academic_distress_school,bottom_20_pi_two_of_two,bottom_20_pi_2122,bottom_20_pi_2223,title1_at_least_20_three_years,title1_share_2122,title1_share_2223,title1_share_2324,title1_average
Brown,046078,Ripley-Union-Lewis-Huntington Local,031815,Ripley-Union-Lewis-Huntington Senior High School,9-12;PS;SN,Open,yes,no,yes,no,yes,yes,yes,yes,0.16793893129771,0.197507190795781,0.301486199575372,0.222310773889621
Brown,046078,Ripley-Union-Lewis-Huntington Local,121434,Ripley Union Lewis Huntington Elementary School,K-6,Open,no,no,no,no,no,no,no,yes,0.16793893129771,0.197507190795781,0.301486199575372,0.222310773889621
Butler,044107,Hamilton City,006650,Brookwood Elementary School,K-6,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,011482,Fairwood Elementary School,K-6;P,Open,no,no,no,no,no,no,yes,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,011483,Linden Elementary School,K-6;P,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,011484,Ridgeway Elementary School,K-6;P,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,011485,Bridgeport Elementary School,K-6;P,Open,yes,no,yes,no,yes,yes,yes,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,011619,Highland Elementary School,K-6;P,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,013102,Garfield Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,015404,Riverview Elementary School,K-6;P,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,016672,Miami School,K;1-12;SN,Open,yes,no,yes,no,yes,yes,yes,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,036822,Hamilton High School,9-12,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,038216,Crawford Woods Elementary School,K-6,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044107,Hamilton City,041640,Wilson Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.232689682075288,0.195754944524843,0.197003383276945,0.208482669959025
Butler,044404,Middletown City,000547,Amanda Elementary School,K-5,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,005405,Central Academy Nongraded Elementary School,K-6,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,007609,Creekview Elementary School,K-5,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,008933,Rosa Parks Elementary School,K-5,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,013284,Highview 6th Grade Center,6,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,023283,Mayfield Elementary School,K-5,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,024562,Middletown High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,032664,Miller Ridge Elementary School,K-5,Open,no,no,no,no,no,no,no,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,041277,Wildwood Elementary School,K-5,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,044404,Middletown City,064360,Middletown Middle School,7-8,Open,yes,no,yes,no,yes,yes,yes,yes,0.298113672790038,0.259818360333824,0.247295208655332,0.268409080593065
Butler,046094,Edgewood City School District,001438,Edgewood Early Childhood Center,K;P,Open,no,no,no,no,no,no,no,no,0.097920505396157,0.088813204086979,0.097148624779208,0.094627444754115
Butler,046094,Edgewood City School District,002923,Edgewood Intermediate School,3-5,Open,no,no,no,no,no,no,no,no,0.097920505396157,0.088813204086979,0.097148624779208,0.094627444754115
Butler,046094,Edgewood City School District,037481,Edgewood High School,9-12,Open,no,no,no,no,no,no,no,no,0.097920505396157,0.088813204086979,0.097148624779208,0.094627444754115
Butler,046094,Edgewood City School District,061697,Edgewood Primary School,1-2,Open,no,no,no,no,no,no,no,no,0.097920505396157,0.088813204086979,0.097148624779208,0.094627444754115
Butler,046094,Edgewood City School District,117382,Edgewood Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.097920505396157,0.088813204086979,0.097148624779208,0.094627444754115
Butler,046102,Fairfield City,005462,Fairfield Central Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,010991,Fairfield Freshman High School,9-11,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,011049,Fairfield High School,10-12,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,016476,Fairfield Compass Elementary,K-5,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,027383,Fairfield North Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,040386,Fairfield West Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,064816,Fairfield South Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,070847,Creekside Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,124073,Crossroads Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046102,Fairfield City,124081,Fairfield East Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.101425485961123,0.088930936613056,0.094202277982359,0.094852900185512
Butler,046110,Lakota Local,008983,Wyandot Early Childhood School,K-2,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,008984,Endeavor Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,016824,Hopewell Early Childhood School,K-2,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,019729,Liberty Junior School,7-8,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,019737,Lakota West High School,9-12;UNG,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,020059,Lakota Central,K-12,Open,no,no,no,no,no,,yes,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,020321,Liberty Early Childhood School,K-2;P,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,037820,Union Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,065466,Hopewell Junior School,7-8,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,070920,Adena Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,098467,Freedom Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,111179,Shawnee Early Childhood School,K-2,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,111187,Woodland Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,113910,Heritage Early Childhood School,K-2,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,119768,Cherokee Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,119776,Independence Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,123810,Creekside Early Childhood School,K-2,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,123828,Lakota Ridge Junior School,7-8,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,123836,Lakota East High School,9-12;UNG,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,146837,VanGorden Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046110,Lakota Local,146845,Lakota Plains Junior School,7-8,Open,no,no,no,no,no,no,no,no,0.06205066344994,0.054992555592911,0.055529367398888,0.057524195480579
Butler,046128,Madison Local,022061,Madison Junior High,6-8,Open,no,no,no,no,no,no,no,no,0.111634162743779,0.093708165997323,0.096339113680154,0.100560480807085
Butler,046128,Madison Local,022087,Madison High School,9-12,Open,no,no,no,no,no,no,no,no,0.111634162743779,0.093708165997323,0.096339113680154,0.100560480807085
Butler,046128,Madison Local,030437,Madison Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.111634162743779,0.093708165997323,0.096339113680154,0.100560480807085
Butler,046136,New Miami Local,010134,New Miami Middle School,6-8,Open,no,no,no,no,yes,yes,yes,no,0.185944363103953,0.135568513119534,0.215088282504013,0.178867052909167
Butler,046136,New Miami Local,026864,New Miami Elementary School,K-5;P,Open,no,no,no,no,no,no,yes,no,0.185944363103953,0.135568513119534,0.215088282504013,0.178867052909167
Butler,046136,New Miami Local,026872,New Miami High School,9-12,Open,no,no,no,no,yes,yes,yes,no,0.185944363103953,0.135568513119534,0.215088282504013,0.178867052909167
Butler,046144,Ross Local,010157,Elda Elementary School,K-3,Open,no,no,no,no,no,no,no,no,0.063604240282686,0.056603773584906,0.06422893481717,0.06147898289492
Butler,046144,Ross Local,019462,Ross Intermediate School,4-5,Open,no,no,no,no,no,no,no,no,0.063604240282686,0.056603773584906,0.06422893481717,0.06147898289492
Butler,046144,Ross Local,025502,Morgan Elementary School,K-3;P,Open,no,no,no,no,no,no,no,no,0.063604240282686,0.056603773584906,0.06422893481717,0.06147898289492
Butler,046144,Ross Local,032748,Ross Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.063604240282686,0.056603773584906,0.06422893481717,0.06147898289492
Butler,046144,Ross Local,032755,Ross High School,9-12,Open,no,no,no,no,no,no,no,no,0.063604240282686,0.056603773584906,0.06422893481717,0.06147898289492
Butler,046151,Talawanda City,019323,Kramer Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.098050797401063,0.085243974132863,0.094441446303292,0.092578739279073
Butler,046151,Talawanda City,023226,Maude Marshall Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.098050797401063,0.085243974132863,0.094441446303292,0.092578739279073
Butler,046151,Talawanda City,036061,Bogan Elementary,K-5;P,Open,no,no,no,no,no,no,no,no,0.098050797401063,0.085243974132863,0.094441446303292,0.092578739279073
Butler,046151,Talawanda City,036863,Talawanda High School,9-12,Open,no,no,no,no,no,no,no,no,0.098050797401063,0.085243974132863,0.094441446303292,0.092578739279073
Butler,046151,Talawanda City,099754,Talawanda Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.098050797401063,0.085243974132863,0.094441446303292,0.092578739279073
Butler,139303,Monroe Local,016889,Monroe Junior High School,7-8,Open,no,no,no,no,no,no,no,no,0.076543209876543,0.064317902498976,0.061669829222011,0.067510313865843
Butler,139303,Monroe Local,025221,Monroe Primary School,K-1;P,Open,no,no,no,no,no,no,no,no,0.076543209876543,0.064317902498976,0.061669829222011,0.067510313865843
Butler,139303,Monroe Local,139311,Monroe High School,9-12,Open,no,no,no,no,no,no,no,no,0.076543209876543,0.064317902498976,0.061669829222011,0.067510313865843
Butler,139303,Monroe Local,139337,Monroe Elementary School,2-6,Open,no,no,no,no,no,no,no,no,0.076543209876543,0.064317902498976,0.061669829222011,0.067510313865843
Carroll,045278,Carrollton Exempted Village,005017,Carrollton High School-Carrollton Middle School,6-12,Open,no,no,no,no,no,no,no,no,0.138790035587189,0.139459895203547,0.183176100628931,0.153808677139889
Carroll,045278,Carrollton Exempted Village,008326,Carrollton Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.138790035587189,0.139459895203547,0.183176100628931,0.153808677139889
Carroll,046177,Brown Local,000291,Malvern Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.175808720112518,0.171919770773639,0.216783216783217,0.188170569223124
Carroll,046177,Brown Local,022350,Malvern Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.175808720112518,0.171919770773639,0.216783216783217,0.188170569223124
Carroll,046177,Brown Local,022368,Malvern High School,9-12,Open,no,no,no,no,no,no,no,no,0.175808720112518,0.171919770773639,0.216783216783217,0.188170569223124
Champaign,044941,Urbana City,009423,Urbana Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.139945652173913,0.156005522319374,0.185971389017074,0.160640854503454
Champaign,044941,Urbana City,037986,Urbana Junior High School,6-8,Open,no,no,no,no,no,no,yes,no,0.139945652173913,0.156005522319374,0.185971389017074,0.160640854503454
Champaign,044941,Urbana City,037994,Urbana High School,9-12,Open,no,no,no,no,no,no,no,no,0.139945652173913,0.156005522319374,0.185971389017074,0.160640854503454
Champaign,045484,Mechanicsburg Exempted Village,014678,Mechanicsburg Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.094295692665891,0.105200945626478,0.098265895953757,0.099254178082042
Champaign,045484,Mechanicsburg Exempted Village,024018,Dohron Wilson Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.094295692665891,0.105200945626478,0.098265895953757,0.099254178082042
Champaign,045484,Mechanicsburg Exempted Village,024026,Mechanicsburg High School,9-12,Open,no,no,no,no,no,no,no,no,0.094295692665891,0.105200945626478,0.098265895953757,0.099254178082042
Champaign,046193,Graham Local,014027,Graham High School,9-12,Open,no,no,no,no,no,no,no,no,0.076774505070015,0.093673369298676,0.113168724279835,0.094538866216175
Champaign,046193,Graham Local,014035,Graham Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.076774505070015,0.093673369298676,0.113168724279835,0.094538866216175
Champaign,046193,Graham Local,035675,Graham Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.076774505070015,0.093673369298676,0.113168724279835,0.094538866216175
Champaign,046201,Triad Local,037523,Triad Elementary School,K-4;P,Open,no,no,no,no,no,no,no,no,0.106360792492179,0.117088607594937,0.096517412935323,0.106655604340813
Champaign,046201,Triad Local,037531,Triad High School,9-12,Open,no,no,no,no,no,no,no,no,0.106360792492179,0.117088607594937,0.096517412935323,0.106655604340813
Champaign,046201,Triad Local,140871,Triad Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.106360792492179,0.117088607594937,0.096517412935323,0.106655604340813
Champaign,046219,West Liberty-Salem Local,019581,West Liberty-Salem Middle School,6-8,Open,no,no,no,no,no,,no,no,0.065693430656934,0.083179297597042,0.072202166064982,0.073691631439653
Champaign,046219,West Liberty-Salem Local,038752,West Liberty-Salem Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.065693430656934,0.083179297597042,0.072202166064982,0.073691631439653
Champaign,046219,West Liberty-Salem Local,038760,West Liberty-Salem High School,9-12,Open,no,no,no,no,no,no,no,no,0.065693430656934,0.083179297597042,0.072202166064982,0.073691631439653
Clark,044818,Springfield City School District,010421,SPRINGFIELD SCHOOL OF INNOVATION,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,0.284493421792421,0.296551724137931,0.343150087260035,0.308065077730129
Clark,044818,Springfield City School District,012740,Fulton Elementary School,K-6,Open,yes,no,yes,no,yes,yes,yes,yes,0.284493421792421,0.296551724137931,0.343150087260035,0.308065077730129
