fiscal_year,sponsor_irn,sponsor_name,county,sponsor_type,stream,sites,enrollment,enrollment_basis,free_lunch,reduced_lunch,identified,claimable
2003,133157,Madison Clark Christian Academ High Sch,Madison,Non-Public,single,1,76,adm,11,2,0,13
2003,133215,Intergenerational School; The Ele Sch,Cuyahoga,Public,single,1,94,adm,45,22,0,67
2003,133223,Lighthouse Academy Ele Sch,Summit,Public,single,1,170,adm,140,5,0,145
2003,133314,Summit Academy-Youngstown Ele Sch,Mahoning,Public,single,1,191,adm,155,10,0,165
2003,133322,Summit Academy-Lorain Ele Sch,Lorain,Public,single,1,85,adm,40,19,0,59
2003,133355,A.B. Miree Fundamental Academy Ele Sch,Hamilton,Public,single,1,400,adm,341,11,0,352
2003,133363,Quest Academy Community Ele Sch,Allen,Public,single,1,125,adm,80,10,0,90
2003,133371,Omega School Of Excellence Ele Sch,Montgomery,Public,single,1,215,adm,91,35,0,126
2003,133389,Lighthouse Community Sch Inc Ele Sch,Hamilton,Public,single,1,60,adm,40,0,0,40
2003,133405,W.E.B. Dubois Ele Sch,Hamilton,Public,single,1,245,adm,131,21,0,152
2003,133447,Alliance Academy of Toledo High Sch,Lucas,Public,single,1,300,adm,160,14,0,174
2003,133454,Dayton View Academy Ele Sch,Montgomery,Public,single,1,1088,adm,829,71,0,900
2003,133462,Imani Leadership Institute High Sch,Cuyahoga,Public,single,1,121,adm,97,6,0,103
2003,133470,M Booth Academy Ele Sch,Hamilton,Public,single,1,100,adm,89,4,0,93
2003,133496,Isus Trade & Tech Prep-Cinci High Sch,Hamilton,Public,single,1,130,adm,113,14,0,127
2003,133504,Phoenix Community Learning Ctr Ele Sch,Hamilton,Public,single,1,409,adm,268,26,0,294
2003,133512,Cincinnati College Prep Acad Ele Sch,Hamilton,Public,single,1,475,adm,404,20,0,424
2003,133520,Citizens Academy Ele Sch,Cuyahoga,Public,single,1,297,adm,172,26,0,198
2003,133538,Edge Academy; The Ele Sch,Summit,Public,single,1,248,adm,170,29,0,199
2003,133553,Ida B Wells Community Academy Ele Sch,Summit,Public,single,1,120,adm,102,3,0,105
2003,133561,Millennium Community Ele Sch,Franklin,Public,single,1,720,adm,498,117,0,615
2003,133660,Horizon Science Acad Columbus Jr High Sch,Franklin,Public,single,1,296,adm,138,34,0,172
2003,133678,Riverside Academy Ele Sch,Hamilton,Public,single,1,508,adm,427,35,0,462
2003,133694,International Preparatory High Sch,Cuyahoga,Public,single,1,800,adm,371,64,0,435
2003,133702,W. C. Handy Community Middle Middle Sch,Franklin,Public,single,1,180,adm,143,17,0,160
2003,133769,New Choices Community; The Ele Sch,Montgomery,Public,single,1,250,adm,65,5,0,70
2003,133819,Hope Academy Lincoln Park Ele Sch,Cuyahoga,Public,single,1,281,adm,137,7,0,144
2003,133850,Hope Academy Canton Campus Ele Sch,Stark,Public,single,1,377,adm,252,46,0,298
2003,133959,Dayton Academy; The Ele Sch,Montgomery,Public,single,1,1097,adm,890,100,0,990
2003,133967,Greater Cincinnati Community Ele Sch,Hamilton,Public,single,1,315,adm,260,25,0,285
2003,133975,Toledo Academy Of Learning Ele Sch,Lucas,Public,single,1,350,adm,270,22,0,292
2003,134064,Oak Tree Montessori Ele Sch,Hamilton,Public,single,1,140,adm,88,11,0,99
2003,134072,Youngstown Community Ele Sch,Mahoning,Public,single,1,288,adm,216,34,0,250
2003,134080,Eagle Heights Academy Ele Sch,Mahoning,Public,single,1,900,adm,803,48,0,851
2003,134148,Aurora Academy Ele Sch,Lucas,Public,single,1,180,adm,135,35,0,170
2003,134171,Meadows Choice Community Ele Sch,Lucas,Public,single,1,64,adm,49,1,0,50
2003,134197,Hope Academy Chapelside Campus Ele Sch,Cuyahoga,Public,single,1,547,adm,287,74,0,361
2003,134205,Hope Academy Cathedral Campus Ele Sch,Cuyahoga,Public,single,1,581,adm,432,61,0,493
2003,134213,Hope Academy University Ele Sch,Summit,Public,single,1,200,adm,142,15,0,157
2003,134221,Hope Academy Brown St Campus Ele Sch,Summit,Public,single,1,345,adm,192,23,0,215
2003,134247,City Day Community School Ele Sch,Montgomery,Public,single,1,135,adm,125,0,0,125
2003,134262,Academy Of Business & Tech Ele Sch,Lucas,Public,single,2,440,adm,306,31,0,337
2003,134288,East End Comm Heritage School High Sch,Hamilton,Public,single,1,200,adm,147,31,0,178
2003,134353,Harambee Christian Ele Sch,Franklin,Non-Public,single,1,87,adm,49,8,0,57
2003,134486,Christian Center Academy Ele Sch,Clermont,Non-Public,single,1,165,adm,2,7,0,9
2003,135285,River City Based Corr Facility,Hamilton,Residential Child Care Institution,single,1,42,adm,29,0,0,29
2003,135715,One Way Farm,Butler,Residential Child Care Institution,single,1,20,adm,20,0,0,20
2003,137125,Auglaize County Corrections Cn,Auglaize,Residential Child Care Institution,single,1,27,adm,27,0,0,27
2003,137364,Madison-Champaign County BD of ED,Champaign,Public,single,1,77,adm,54,5,0,59
2003,137406,Northwest Community Correction,Wood,Residential Child Care Institution,single,1,64,adm,12,0,0,12
2003,138230,Greene Cnty Childrens Services,Greene,Residential Child Care Institution,single,2,20,adm,13,0,0,13
2003,138305,Adolescent Counseling Treatmen,Summit,Residential Child Care Institution,single,1,30,adm,30,0,0,30
2003,138974,Oriana House Inc,Summit,Residential Child Care Institution,single,1,35,adm,18,0,0,18
2003,139303,Monroe Local SD,Butler,Public,single,2,1445,adm,183,73,0,256
2003,140038,Medina County Juv Det Center,Medina,Residential Child Care Institution,single,1,30,adm,30,0,0,30
2003,140285,Van Wert Co Community Correct,Van Wert,Residential Child Care Institution,single,1,24,adm,21,0,0,21
2003,140475,Miami Valley Rehab-Greene Juv,Greene,Residential Child Care Institution,single,1,30,adm,25,0,0,25
2003,140517,Star Community Justice Center,Scioto,Residential Child Care Institution,single,1,100,adm,11,0,0,11
2003,140657,Kelly Youth Services,Hamilton,Residential Child Care Institution,single,6,40,adm,40,0,0,40
2003,141978,Noble County Jail,Noble,Residential Child Care Institution,single,1,36,adm,9,0,0,9
2003,142612,Scioto County Detention Center,Scioto,Residential Child Care Institution,single,1,24,adm,19,0,0,19
2003,142968,Hope Northcoast Academy Ele Sch,Cuyahoga,Public,single,1,368,adm,194,55,0,249
2003,142976,Englewood Peace Academy Ele Sch,Lucas,Public,single,1,257,adm,137,31,0,168
2003,143123,Mound St. Military Career Acad High Sch,Montgomery,Public,single,1,340,adm,244,44,0,288
2003,143172,International Acad Of Columbus Ele Sch,Franklin,Public,single,1,250,adm,232,8,0,240
2003,143180,Legacy Acad For Leaders & Arts Ele Sch,Mahoning,Public,single,1,250,adm,175,12,0,187
2003,143206,Trotwood Fitness & Prep Acad Ele Sch,Montgomery,Public,single,1,153,adm,92,28,0,120
2003,143313,Hope Academy Cuyahoga Campus Ele Sch,Cuyahoga,Public,single,1,398,adm,173,25,0,198
2003,143370,Granville T Woods Comm Shule Ele Sch,Franklin,Public,single,1,73,adm,35,15,0,50
2003,143388,East End Community School Ele Sch,Montgomery,Public,single,1,120,adm,95,0,0,95
2003,143412,Crittenton Community School Middle Sch,Franklin,Public,single,1,30,adm,13,0,0,13
2003,143438,Cleve Acad Of Math; Sci & Tech Ele Sch,Cuyahoga,Public,single,1,223,adm,178,11,0,189
2003,143461,Marcus Garvey Academy Ele Sch,Cuyahoga,Public,single,1,85,adm,70,0,0,70
2003,143503,Lake Erie Academy Ele Sch,Lucas,Public,single,1,261,adm,172,25,0,197
2003,143529,N. Dayton School Of Scie & Dis Ele Sch,Montgomery,Public,single,1,466,adm,247,62,0,309
2003,143545,Toledo Accelerated Academy Ele Sch,Lucas,Public,single,1,246,adm,178,17,0,195
2003,143552,Eagle Academy Ele Sch,Lucas,Public,single,1,195,adm,198,16,0,214
2003,143602,Hamilton Cnty Math & Science Ele Sch,Hamilton,Public,single,1,170,adm,66,23,0,89
2003,143628,Excel Institute High Sch,Franklin,Public,single,1,49,adm,20,0,0,20
2003,143636,W C Cupe Community School Ele Sch,Franklin,Public,single,1,225,adm,155,21,0,176
2003,143644,Sciotoville Middle Sch,Scioto,Public,single,1,365,adm,154,45,0,199
2003,144063,Center For Adolescent Services,Montgomery,Residential Child Care Institution,single,1,34,adm,33,0,0,33
2003,145706,Paulding County Jail,Paulding,Residential Child Care Institution,single,1,24,adm,10,0,0,10
2003,145813,Christian Children's Home,Wayne,Residential Child Care Institution,single,1,50,adm,38,0,0,38
2003,145821,Ohio Youth Advocate,Franklin,Residential Child Care Institution,single,4,42,adm,42,0,0,42
2003,146068,Miami County Incarceration,Miami,Residential Child Care Institution,single,1,45,adm,35,0,0,35
2003,148239,Logan County Juvenile Det Ctr,Logan,Residential Child Care Institution,single,1,36,adm,18,0,0,18
2003,148973,Paul Laurence Dunbar Academy Ele Sch,Lucas,Public,single,1,188,adm,142,17,0,159
2003,152009,Mended Reeds Inc,Lawrence,Residential Child Care Institution,single,1,50,adm,9,0,0,9
2004,000138,Pathway School of Discovery Ele Sch,Montgomery,Public,single,1,489,adm,238,50,0,288
2004,000139,Alliance Academy of Cincinnati Ele Sch,Hamilton,Public,single,1,395,adm,279,40,0,319
2004,000143,George A. Phillips Academy Ele Sch,Lucas,Public,single,1,219,adm,147,24,0,171
2004,000154,Providence House Inc,Cuyahoga,Residential Child Care Institution,single,1,11,adm,11,0,0,11
2004,000195,Hope Academy East Campus Ele Sch,Cuyahoga,Public,single,1,445,adm,307,62,0,369
2004,000222,Wildwood Environmental Academy Ele Sch,Lucas,Public,single,1,77,adm,24,9,0,33
2004,000235,International College Prep Ele Sch,Hamilton,Public,single,1,592,adm,507,26,0,533
2004,000269,Darlene Bishop Home for Life,Warren,Residential Child Care Institution,single,1,7,adm,7,0,0,7
2004,000280,Miami County Sheriff Office,Miami,Residential Child Care Institution,single,1,35,adm,35,0,0,35
2004,000305,Summit Academy Warren Ele Sch,Trumbull,Public,single,1,53,adm,33,8,0,41
2004,000343,Chase Academy for Communicatio Ele Sch,Franklin,Public,single,1,103,adm,59,18,0,77
2004,000393,Multi Co Juvenile Detention Ctr,Fairfield,Residential Child Care Institution,single,1,36,adm,36,0,0,36
2004,000418,Greater Heights Academy Ele Sch,Cuyahoga,Public,single,1,445,adm,216,34,0,250
2004,000442,Manchester Local Local SD,Adams,Public,single,2,759,adm,383,76,0,459
2004,000476,St. Martin de Porres High Sch,Cuyahoga,Non-Public,single,1,103,adm,68,24,0,92
2004,000553,Columbus Humanities; Arts Ele Sch,Franklin,Public,single,1,247,adm,141,48,0,189
2004,000556,A+ Arts Academy Middle Sch,Franklin,Public,single,1,110,adm,67,3,0,70
2004,000557,Columbus Arts & Tech Academy Ele Sch,Franklin,Public,single,1,325,adm,210,31,0,241
2004,000558,Columbus Preparatory Academy Ele Sch,Franklin,Public,single,1,150,adm,83,18,0,101
2004,000575,Hope Academy Northwest Campus High Sch,Cuyahoga,Public,single,1,337,adm,273,36,0,309
2004,000576,King Academy Community Sch Middle Sch,Hamilton,Public,single,1,134,adm,97,17,0,114
2004,000577,Emerson Academy of Dayton Ele Sch,Montgomery,Public,single,1,215,adm,150,27,0,177
2004,000585,FCI Academy High Sch,Franklin,Public,single,1,54,adm,31,10,0,41
2004,000613,Heir Force Community School Middle Sch,Allen,Public,single,1,216,adm,83,31,0,114
2004,043489,Akron City SD,Summit,Public,single,58,27477,adm,15523,2488,0,18011
2004,043497,Alliance City SD,Stark,Public,single,6,3339,adm,1738,348,0,2086
2004,043505,Ashland City SD,Ashland,Public,single,8,3578,adm,812,294,0,1106
2004,043513,Ashtabula Area City SD,Ashtabula,Public,single,12,4353,adm,1876,405,0,2281
2004,043521,Athens City SD,Athens,Public,single,7,2703,adm,776,189,0,965
2004,043539,Barberton City SD,Summit,Public,single,10,4592,adm,1916,474,0,2390
2004,043547,Bay Village City SD,Cuyahoga,Public,single,4,2306,adm,84,44,0,128
2004,043554,Beachwood City SD,Cuyahoga,Public,single,5,1590,adm,47,29,0,76
2004,043562,Bedford City SD,Cuyahoga,Public,single,7,3842,adm,1124,310,0,1434
2004,043570,Bellaire Local SD,Belmont,Public,single,3,1421,adm,793,95,0,888
2004,043588,Bellefontaine City SD,Logan,Public,single,6,2716,adm,674,139,0,813
2004,043596,Bellevue City SD,Huron,Public,single,7,2306,adm,378,168,0,546
2004,043604,Belpre City SD,Washington,Public,single,3,1201,adm,332,88,0,420
2004,043612,Berea City SD,Cuyahoga,Public,single,12,7464,adm,1077,592,0,1669
2004,043620,Bexley City SD,Franklin,Public,single,3,2205,adm,106,29,0,135
2004,043638,Bowling Green City SD,Wood,Public,single,9,3354,adm,457,128,0,585
2004,043646,Brecksville-Broadview Heights City SD,Cuyahoga,Public,single,6,4707,adm,174,83,0,257
2004,043653,Brooklyn City SD,Cuyahoga,Public,single,3,1441,adm,275,158,0,433
2004,043661,Brunswick City SD,Medina,Public,single,11,6490,adm,733,361,0,1094
2004,043679,Bryan City SD,Williams,Public,single,4,2468,adm,235,144,0,379
2004,043687,Bucyrus City SD,Crawford,Public,single,8,1901,adm,614,262,0,876
2004,043695,Cambridge City SD,Guernsey,Public,single,5,2575,adm,1065,214,0,1279
2004,043703,Campbell City SD,Mahoning,Public,single,2,1553,adm,951,125,0,1076
2004,043711,Canton City SD,Stark,Public,single,24,10787,adm,6475,1211,0,7686
2004,043729,Celina City SD,Mercer,Public,single,5,2876,adm,565,186,0,751
2004,043737,Centerville City SD,Montgomery,Public,single,11,7495,adm,331,72,0,403
2004,043745,Chillicothe City SD,Ross,Public,single,8,3347,adm,1051,218,0,1269
2004,043752,Cincinnati City SD,Hamilton,Public,single,69,38003,adm,24044,2552,0,26596
2004,043760,Circleville City SD,Pickaway,Public,single,6,2436,adm,615,126,0,741
2004,043778,Claymont City SD,Tuscarawas,Public,single,6,2140,adm,680,212,0,892
2004,043786,Cleveland City SD,Cuyahoga,Public,single,117,64287,adm,55299,4979,0,60278
2004,043794,Cleve. Hts.-Univ. Hts. City SD,Cuyahoga,Public,single,13,6530,adm,2555,499,0,3054
2004,043802,Columbus City SD,Franklin,Public,single,139,61981,adm,30662,3476,0,34138
2004,043810,Conneaut Area City SD,Ashtabula,Public,single,4,2423,adm,975,233,0,1208
2004,043828,Coshocton City SD,Coshocton,Public,single,5,1952,adm,723,154,0,877
2004,043836,Cuyahoga Falls City SD,Summit,Public,single,12,5378,adm,780,431,0,1211
2004,043844,Dayton City SD,Montgomery,Public,single,41,18980,adm,13144,1812,0,14956
2004,043851,Deer Park Community City SD,Hamilton,Public,single,4,1291,adm,158,53,0,211
2004,043869,Defiance City SD,Defiance,Public,single,6,2179,adm,539,147,0,686
2004,043877,Delaware City SD,Delaware,Public,single,8,4361,adm,895,190,0,1085
2004,043885,Delphos City SD,Allen,Public,single,4,1115,adm,191,106,0,297
2004,043893,Dover City SD,Tuscarawas,Public,single,5,2333,adm,313,96,0,409
2004,043901,East Cleveland City SD,Cuyahoga,Public,single,7,4859,adm,2625,293,0,2918
2004,043919,East Liverpool City SD,Columbiana,Public,single,5,3630,adm,1781,145,0,1926
2004,043927,East Palestine City SD,Columbiana,Public,single,3,1392,adm,410,131,0,541
2004,043935,Eaton Community Schools City SD,Preble,Public,single,4,2025,adm,284,95,0,379
2004,043943,Elyria City SD,Lorain,Public,single,18,7663,adm,3291,677,0,3968
2004,043950,Euclid City SD,Cuyahoga,Public,single,10,6588,adm,2718,757,0,3475
2004,043968,Fairborn Schools City SD,Greene,Public,single,5,4648,adm,1275,313,0,1588
2004,043976,Fairview Park City SD,Cuyahoga,Public,single,4,2794,adm,242,94,0,336
2004,043984,Findlay City SD,Hancock,Public,single,15,7182,adm,1427,447,0,1874
2004,043992,Fostoria City SD,Seneca,Public,single,5,2230,adm,1008,268,0,1276
2004,044008,Franklin City SD,Warren,Public,single,8,2759,adm,535,127,0,662
2004,044016,Fremont City SD,Sandusky,Public,single,9,4158,adm,1445,493,0,1938
2004,044024,Galion City SD,Crawford,Public,single,6,2104,adm,546,184,0,730
2004,044032,Gallipolis City SD,Gallia,Public,single,4,2441,adm,708,76,0,784
2004,044040,Garfield Heights City SD,Cuyahoga,Public,single,5,3978,adm,1061,431,0,1492
2004,044057,Geneva Schools City SD,Ashtabula,Public,single,6,2912,adm,997,410,0,1407
2004,044065,Girard City SD,Trumbull,Public,single,2,1658,adm,524,150,0,674
2004,044073,Grandview Heights City SD,Franklin,Public,single,3,622,adm,66,14,0,80
2004,044081,Winton Woods City SD,Hamilton,Public,single,7,3696,adm,957,213,0,1170
2004,044099,Greenville City SD,Darke,Public,single,7,3089,adm,675,232,0,907
2004,044107,Hamilton City SD,Butler,Public,single,19,9196,adm,4248,597,0,4845
2004,044115,Heath City SD,Licking,Public,single,4,1611,adm,256,93,0,349
2004,044123,Hillsboro City SD,Highland,Public,single,5,2660,adm,773,165,0,938
2004,044131,Huron City SD,Erie,Public,single,4,1711,adm,228,87,0,315
2004,044149,Ironton City SD,Lawrence,Public,single,5,1553,adm,699,67,0,766
2004,044156,Jackson City SD,Jackson,Public,single,7,2691,adm,815,189,0,1004
2004,044164,Kent City SD,Portage,Public,single,7,3619,adm,800,196,0,996
2004,044172,Kenton City SD,Hardin,Public,single,7,2084,adm,620,145,0,765
2004,044180,Kettering City SD,Montgomery,Public,single,12,6898,adm,1319,465,0,1784
2004,044198,Lakewood City SD,Cuyahoga,Public,single,14,6607,adm,1667,379,0,2046
2004,044206,Lancaster City SD,Fairfield,Public,single,13,6306,adm,1869,538,0,2407
2004,044214,Lebanon City SD,Warren,Public,single,6,4562,adm,615,165,0,780
2004,044222,Lima City SD,Allen,Public,single,9,4964,adm,3373,373,0,3746
2004,044248,Logan-Hocking Local SD,Hocking,Public,single,9,4000,adm,1215,340,0,1555
2004,044255,London City SD,Madison,Public,single,4,1865,adm,393,106,0,499
2004,044263,Lorain City SD,Lorain,Public,single,18,10005,adm,6429,984,0,7413
2004,044271,Loveland City SD,Hamilton,Public,single,6,3915,adm,264,68,0,332
2004,044289,Madeira City SD,Hamilton,Public,single,2,1019,adm,28,11,0,39
2004,044297,Mansfield City SD,Richland,Public,single,13,5693,adm,3421,462,0,3883
2004,044305,Maple Heights City SD,Cuyahoga,Public,single,6,3809,adm,1524,368,0,1892
2004,044313,Mariemont City SD,Hamilton,Public,single,5,1483,adm,46,31,0,77
2004,044321,Marietta City SD,Washington,Public,single,6,3133,adm,703,156,0,859
2004,044339,Marion City SD,Marion,Public,single,9,4846,adm,2244,540,0,2784
2004,044347,Martins Ferry City SD,Belmont,Public,single,5,1482,adm,516,126,0,642
2004,044354,Massillon City SD,Stark,Public,single,10,4664,adm,1842,445,0,2287
2004,044362,Maumee City SD,Lucas,Public,single,7,3220,adm,246,169,0,415
2004,044370,Mayfield City SD,Cuyahoga,Public,single,6,3594,adm,260,78,0,338
2004,044388,Medina City SD,Medina,Public,single,8,6606,adm,419,173,0,592
2004,044396,Miamisburg City SD,Montgomery,Public,single,8,4990,adm,924,279,0,1203
2004,044404,Middletown City SD,Butler,Public,single,13,6620,adm,2936,558,0,3494
2004,044412,Mt Healthy City SD,Hamilton,Public,single,9,3688,adm,1730,341,0,2071
2004,044420,Mount Vernon City SD,Knox,Public,single,9,3693,adm,971,197,0,1168
2004,044438,Napoleon Area City SD,Henry,Public,single,4,2321,adm,469,154,0,623
2004,044446,Nelsonville-York City SD,Athens,Public,single,3,1503,adm,648,132,0,780
2004,044453,Newark City SD,Licking,Public,single,20,8281,adm,2374,568,0,2942
2004,044461,New Boston Local SD,Scioto,Public,single,3,433,adm,275,30,0,305
2004,044479,New Lexington City SD,Perry,Public,single,4,1979,adm,776,228,0,1004
2004,044487,New Philadelphia City SD,Tuscarawas,Public,single,9,2898,adm,514,120,0,634
2004,044495,Niles City SD,Trumbull,Public,single,6,2874,adm,964,269,0,1233
2004,044503,North Canton City SD,Stark,Public,single,6,4539,adm,278,156,0,434
2004,044511,North College Hill City SD,Hamilton,Public,single,4,1511,adm,649,179,0,828
2004,044529,North Olmsted City SD,Cuyahoga,Public,single,11,4534,adm,649,226,0,875
2004,044537,North Ridgeville City SD,Lorain,Public,single,5,3270,adm,390,104,0,494
2004,044545,North Royalton City SD,Cuyahoga,Public,single,6,4454,adm,241,133,0,374
2004,044552,Norton City SD,Summit,Public,single,5,2457,adm,288,144,0,432
2004,044560,Norwalk City SD,Huron,Public,single,8,2918,adm,809,223,0,1032
2004,044578,Norwood City Schools City SD,Hamilton,Public,single,6,2486,adm,1253,207,0,1460
2004,044586,Oakwood City SD,Montgomery,Public,single,2,999,adm,13,5,0,18
2004,044594,Oberlin City SD,Lorain,Public,single,4,1023,adm,383,91,0,474
