school_year,leaid,irn,name,agency_type,status
2010,3900178,142935,FOCUS LEARNING ACADEMY OF SOUTHEASTERN COLUMBUS,7,1
2010,3900179,142943,FOCUS LEARNING ACADEMY OF NORTHERN COLUMBUS,7,1
2010,3900180,142950,OHIO VIRTUAL ACADEMY,7,1
2010,3900181,142968,HOPE ACADEMY NORTHCOAST,7,1
2010,3900182,142976,ENGLEWOOD PEACE ACADEMY,7,2
2010,3900183,142984,LANCASTER DIGITAL ACADEMY,7,1
2010,3900184,143115,MOUND STREET IT CAREERS ACADEMY,7,1
2010,3900185,143123,MOUND STREET MILITARY CAREERS ACADEMY,7,1
2010,3900186,143131,MOUND STREET HEALTH CAREERS ACADMY,7,1
2010,3900189,143164,LIFE SKILLS CENTER OF HAMILTON COUNTY,7,1
2010,3900190,143172,INTERNATIONAL ACAD OF COLUMBUS,7,1
2010,3900191,143180,LEGACY ACAD FOR LEADERS & ARTS,7,1
2010,3900192,143198,GREAT WESTERN ACADEMY,7,1
2010,3900193,143206,TROTWOOD FITNESS & PREP ACAD,7,1
2010,3900194,143214,MIDDLETOWN FITNESS & PREP ACAD,7,1
2010,3900198,143347,THE ISUS INSTITUTE OF MANUFACTURING,7,1
2010,3900199,143354,THE ISUS INSTITUTE OF HEALTH CARE,7,1
2010,3900201,143370,GRANVILLE T WOODS COMM SHULE,7,2
2010,3900203,143396,ALTERNATIVE EDUCATION ACADEMY,7,1
2010,3900205,143412,CRITTENTON COMMUNITY SCHOOL,7,1
2010,3900209,143453,MOLLIE KESSLER,7,1
2010,3900210,143461,MARCUS GARVEY ACADEMY,7,1
2010,3900211,143479,CONSTELLATION SCHOOLS: PURITAS COMMUNITY ELEMENTARY,7,1
2010,3900212,143487,CONSTELLATION SCHOOLS: STOCKYARD COMMUNITY ELEMENTARY,7,1
2010,3900213,143495,CONSTELLATION SCHOOLS: MANSFIELD COMMUNITY ELEMENTARY,7,1
2010,3900214,143503,LAKE ERIE ACADEMY,7,1
2010,3900216,143529,NORTH DAYTON SCHOOL OF SCIENCE & DISCOVERY,7,1
2010,3900217,143537,VIRTUAL COMMUNITY SCHOOL OF OHIO,7,1
2010,3900218,143545,TOLEDO PREPARATORY ACADEMY,7,1
2010,3900219,143560,RICHARD ALLEN ACADEMY II,7,1
2010,3900220,143578,RICHARD ALLEN ACADEMY III,7,1
2010,3900223,143610,ARTS & COLLEGE PREPARATORY ACADEMY,7,1
2010,3900226,148916,MARION CITY DIGITAL ACADEMY,7,1
2010,3900228,148932,FRANKLIN LOCAL COMMUNITY SCHOOL,7,1
2010,3900231,149302,LIFE SKILLS CENTER OF TOLEDO,7,1
2010,3900233,149328,FOXFIRE CENTER FOR STUDENT SUCCESS,7,1
2010,3900234,149336,SOUTHWEST LICKING DIGITAL ACAD,7,1
2010,3900237,060988,BUCKEYE UNITED SCHOOL DISTRICT,5,1
2010,3900238,065201,OHIO CENTRAL SCHOOL SYSTEM,5,1
2010,3900241,132944,MIAMI VALLEY ACADEMIES,7,1
2010,3900248,133850,HOPE ACADEMY CANTON CAMPUS,7,2
2010,3900250,000236,OHIO CONNECTIONS ACADEMY  INC,7,1
2010,3900252,000241,QUAKER DIGITAL ACADEMY,7,1
2010,3900259,149427,MASSILLON DIGITAL ACADEMY  INC,7,1
2010,3900262,151027,LONDON ACADEMY,7,1
2010,3900263,151035,PLEASANT COMMUNITY DIGITAL,7,1
2010,3900264,151043,RIVER VALLEY ACADEMY,7,6
2010,3900266,151076,CARDINGTON LINCOLN LOCAL DIGITAL ACADEMY,7,1
2010,3900267,151084,GRAHAM DIGITAL ACADEMY,7,1
2010,3900273,151142,LORAIN HIGH SCHOOL DIGITAL,7,1
2010,3900275,151167,RIDGEDALE COMMUNITY SCHOOL,7,1
2010,3900276,151175,WEST CENTRAL LEARNING ACADEMY II,7,1
2010,3900277,151183,LIFE SKILLS CTR OF LAKE ERIE,7,1
2010,3900278,151191,LIFE SKILLS CENTER OF SUMMIT COUNTY,7,1
2010,3900279,151209,LIFE SKILLS OF NORTHEAST OHIO,7,1
2010,3900282,151233,LAKEWOOD DIGITAL ACADEMY,7,1
2010,3900284,000523,EDUCATION ALTERNATIVES COMMUNITY SCHOOL,7,6
2010,3900285,000525,PROJECT REBUILD COMMUNITY SCHOOL,7,1
2010,3900286,000527,CLEVELAND ACADEMY FOR SCHOLARSHIP TECHNOLOGY AND LEADERSHIP,7,1
2010,3900291,000534,CONSTELLATION SCHOOLS: PURITAS COMMUNITY MIDDLE,7,1
2010,3900297,000541,CONSTELLATION SCHOOLS: OUTREACH ACADEMY FOR STUDENTS WITH DI,7,1
2010,3900299,000543,PINNACLE ACADEMY,7,1
2010,3900302,000546,WINTERFIELD VENTURE ACADEMY,7,1
2010,3900304,000553,COLUMBUS HUMANITIES  ARTS AND TECHNOLOGY ACADEMY,7,1
2010,3900305,000556,A+ ARTS ACADEMY,7,1
2010,3900306,000557,COLUMBUS ARTS & TECHNOLOGY ACADEMY,7,1
2010,3900307,000558,COLUMBUS PREPARATORY ACADEMY,7,1
2010,3900308,000559,ORION ACADEMY,7,1
2010,3900309,000560,APEX ACADEMY,7,1
2010,3900311,000564,VIRTUAL SCHOOLHOUSE  INC.,7,1
2010,3900312,000574,ARTS ACADEMY  THE,7,1
2010,3900313,000575,HOPE ACADEMY NORTHWEST CAMPUS,7,1
2010,3900314,000576,KING ACADEMY COMMUNITY SCHOOL,7,1
2010,3900315,000577,EMERSON ACADEMY,7,1
2010,3900321,000585,FCI ACADEMY,7,1
2010,3900325,000590,WICKLIFFE PROGRESSIVE COMMUNITY SCHOOL,7,1
2010,3900327,000592,SCHOOL FOR ARTS INTEGRATED LEARNING-SAIL,7,2
2010,3900331,000598,COSHOCTON OPPORTUNITY SCHOOL,7,1
2010,3900337,000608,SUMMIT ACADEMY TRANSITION HIGH SCHOOL-CINCINNATI,7,1
2010,3900338,000609,SUMMIT ACADEMY MIDDLE SCHOOL - LORAIN,7,1
2010,3900339,000610,SUMMIT ACADEMY MIDDLE SCHOOL - COLUMBUS,7,1
2010,3900341,000613,HEIR FORCE COMMUNITY SCHOOL,7,1
2010,3900342,000614,SUMMIT ACADEMY TRANSITION HIGH SCHOOL-COLUMBUS,7,1
2010,3900344,000616,SUMMIT ACADEMY WARREN MIDDLE & SECONDARY,7,1
2010,3900348,000621,SUMMIT ACADEMY TRANSITION HIGH SCHOOL DAYTON,7,1
2010,3900350,000623,SUMMIT ACADEMY-YOUNGSTOWN,7,1
2010,3900356,000629,SUMMIT ACADEMY COMMUNITY SCHOOL - PAINESVILLE,7,1
2010,3900360,000633,SUMMIT ACADEMY SECONDARY SCHOOL - TOLEDO,7,1
2010,3900361,000634,SUMMIT ACADEMY SECONDARY SCHOOL - MIDDLETOWN,7,1
2010,3900366,000640,RITTMAN ACADEMY,7,1
2010,3900377,000652,FIVE R'S ACADEMY,7,6
2010,3900378,000654,ASPIRE ACADEMY  THE,7,2
2010,3900381,000664,LIFE SKILLS CENTER OF COLUMBUS SOUTHEAST,7,1
2010,3900382,000677,NEW DAY ACADEMY BOARDING & DAY SCHOOL,7,1
2010,3900383,000679,OAKSTONE COMMUNITY SCHOOL,7,1
2010,3900385,147231,SCHNEE LEARNING CENTER,7,1
2010,3900392,000578,UPPER ARLINGTON COMMUNITY HIGH SCHOOL,7,2
2010,3900394,000700,NEW CITY SCHOOL,7,2
2010,3900396,000725,ZENITH ACADEMY,7,1
2010,3900399,000736,PHOENIX VILLAGE ACADEMY PRIMARY 2,7,1
2010,3900400,000738,PHOENIX VILLAGE ACADEMY: SECONDARY I,7,1
2010,3900402,000740,PHOENIX VILLAGE ACADEMY PRIMARY 1,7,6
2010,3900404,000743,PSCHTECIN PUBLIC SCHOOL,7,1
2010,3900428,000770,MARITIME ACADEMY OF TOLEDO  THE,7,1
2010,3900433,000777,EDUCATIONAL ACADEMY AT LINDEN,7,1
2010,3900434,000779,EDUCATIONAL ACADEMY FOR BOYS & GIRLS,7,1
2010,3900435,000780,MIDNIMO CROSS CULTURAL COMMUNITY SCHOOL,7,1
2010,3900436,000781,CINCINNATI SPEECH & READING INTERVENTION CENTER,7,1
2010,3900438,000784,ACADEMY OF COLUMBUS,7,1
2010,3900441,000804,HORIZON SCIENCE ACADEMY-CINCINNATI,7,1
2010,3900444,000808,HORIZON SCIENCE ACADEMY-DAYTON,7,1
2010,3900448,000813,LIFE SKILLS CENTER OF DAYTON,7,1
2010,3900451,000825,HORIZON SCIENCE ACADEMY-SPRINGFIELD,7,1
2010,3900454,000838,HORIZON SCIENCE ACADEMY-DENISON MIDDLE SCHOOL,7,1
2010,3900457,000843,BENNETT VENTURE ACADEMY,7,1
2010,3900467,000855,STAMBAUGH CHARTER ACADEMY,7,1
2010,3900470,000858,HORIZON SCIENCE ACADEMY-CLEVELAND MIDDLE SCHOOL,7,1
2010,3900474,000875,WESTSIDE ACADEMY,7,1
2010,3900478,000905,INTERACTIVE MEDIA & CONSTRUCTION (IMAC),7,1
2010,3900479,000909,V L T ACADEMY,7,1
2010,3900484,000915,ASPIRING TO EXCELLENCE AND ACHIEVEMENT,7,2
2010,3900486,000268,TIFFIN CITY DIGITAL ACADEMY,7,2
2010,3900487,000277,SCHOLARTS PREPARATORY AND CAREER CENTER FOR CHILDREN,7,1
2010,3900488,000282,GREATER OHIO VIRTUAL SCHOOL,7,1
2010,3900490,000288,AUGLAIZE COUNTY EDUCATIONAL ACADEMY,7,1
2010,3900491,000292,EAST MUSKINGUM ACADEMY,7,2
2010,3900492,000296,SUMMIT ACADEMY COLUMBUS,7,1
2010,3900493,000297,SUMMIT ACADEMY DAYTON,7,1
2010,3900494,000298,SUMMIT ACADEMY SECONDARY - AKRON,7,1
2010,3900495,000300,SUMMIT ACADEMY SECONDARY - CANTON,7,1
2010,3900496,000301,SUMMIT ACADEMY SECONDARY - LORAIN,7,1
2010,3900497,000302,SUMMIT ACADEMY COMMUNITY SCHOOL-PARMA,7,1
2010,3900498,000303,SUMMIT ACADEMY SECONDARY - YOUNGSTOWN,7,1
2010,3900499,000304,SUMMIT ACADEMY COMMUNITY SCHOOL-TOLEDO,7,1
2010,3900500,000305,SUMMIT ACADEMY COMMUNITY SCHOOL-WARREN,7,1
2010,3900501,000306,SUMMIT ACADEMY CINCINNATI,7,1
2010,3900502,000311,BRIDGES COMMUNITY ACADEMY,7,1
2010,3900503,000316,CONSTELLATION SCHOOLS: WESTPARK COMMUNITY MIDDLE,7,1
2010,3900505,000318,MENLO PARK ACADEMY,7,1
2010,3900506,000319,CONSTELLATION SCHOOLS: MADISON COMMUNITY ELEMENTARY,7,1
2010,3900507,000320,CONSTELLATION SCHOOLS: LORAIN COMMUNITY MIDDLE,7,1
2010,3900508,000321,CONSTELLATION SCHOOLS: OLD BROOKLYN COMMUNITY MIDDLE,7,1
2010,3900510,000338,HORIZON SCIENCE ACADEMY TOLEDO,7,1
2010,3900511,000343,CHASE ACADEMY FOR COMMUNICATION ARTS,7,2
2010,3900514,000360,MIAMISBURG SECONDARY ACADEMY,7,1
2010,3900519,000368,UPPER ARLINGTON INTERNATIONAL BACCALAUREATE HIGH SCHOOL,7,2
2010,3900523,000392,MANSFIELD ENHANCEMENT ACADEMY,7,1
2010,3900525,000396,MANSFIELD ELECTIVE ACADEMY,7,1
2010,3900528,000402,FINDLAY DIGITAL ACADEMY,7,1
2010,3900530,000417,BUCKEYE ONLINE SCHOOL FOR SUCCESS,7,1
2010,3900531,000418,GREATER HEIGHTS ACADEMY,7,2
2010,3900533,000420,COLUMBUS BILINGUAL ACADEMY,7,1
2010,3900534,000426,LANCASTER FAIRFIELD COMMUNITY SCHOOL,7,1
2010,3900535,000427,CARTER G. WOODSON INSTITUTE,7,2
2010,3900537,000442,MANCHESTER LOCAL,1,1
2010,3900538,000445,GENERAL CHAPPIE JAMES LEADERSHIP ACADEMY,7,1
2010,3900543,000473,TECH CON INSTITUTE,7,1
2010,3900544,000481,P.A.C.E. HIGH SCHOOL,7,1
2010,3900550,000509,WHITEHALL PREPARATORY AND FITNESS ACADEMY,7,1
2010,3900551,000510,SPRINGFIELD PREPARATORY AND FITNESS ACADEMY,7,1
2010,3900552,000511,NORTHLAND PREPARATORY AND FITNESS ACADEMY,7,1
2010,3900554,000922,NU BETHEL CENTER OF EXCELLENCE,7,2
2010,3900557,000930,CLEVELAND ENTREPRENEURSHIP PREPARATORY SCHOOL,7,1
2010,3900562,000936,PROMISE ACADEMY,7,1
2010,3900564,000938,PREMIER ACADEMY OF OHIO,7,1
2010,3900567,000941,PAR EXCELLENCE ACADEMY,7,1
2010,3900568,000942,LAKEWOOD CITY ACADEMY,7,1
2010,3900569,000946,CLEVELAND LIGHTHOUSE COMMUNITY SCHOOL,7,1
2010,3900572,000949,VILLAVIEW LIGHTHOUSE COMMUNITY SCHOOL,7,1
2010,3900573,000951,TOLEDO PREPARATORY AND FITNESS ACADEMY,7,1
2010,3900574,000952,COLUMBUS PREPARATORY AND FITNESS ACADEMY,7,1
2010,3900575,000953,MT. HEALTHY PREPARATORY AND FITNESS ACADEMY,7,1
2010,3900578,007982,ACADEMY OF ARTS AND HUMANITIES,7,1
2010,3900580,007984,YOUNGSTOWN ACADEMY OF EXCELLENCE,7,1
2010,3900581,007992,ARTS AND SCIENCE ACADEMY,7,2
2010,3900584,007995,CLEVELAND ARTS AND SOCIAL SCIENCES ACADEMY,7,1
2010,3900585,007998,CENTER FOR STUDENT ACHIEVEMENT,7,1
2010,3900586,007999,CHARLES SCHOOL AT OHIO DOMINICAN UNIVERSITY,7,1
2010,3900587,008000,MANSFIELD PREPARATORY ACADEMY,7,1
2010,3900592,008061,ARTS AND SCIENCE PREPARATORY ACADEMY,7,1
2010,3900593,008063,LIFE SKILLS CENTER OF NORTH AKRON,7,1
2010,3900594,008064,ACADEMY OF ARTS AND SCIENCES,7,1
2010,3900595,008065,IMANI LEARNING ACADEMY,7,1
2010,3900596,008066,LION OF JUDAH ACADEMY,7,1
2010,3900597,008067,ELITE ACADEMY OF THE ARTS,7,1
2010,3900598,008068,ARTS ACADEMY WEST  THE,7,1
2010,3900638,000912,ACADEMIC ACCELERATION ACADEMY,7,1
2010,3900639,008251,MAHONING VALLEY OPPORTUNITY CENTER,7,1
2010,3900640,008287,GROVEPORT COMMUNITY SCHOOL,7,1
2010,3900641,008286,HARVARD AVENUE COMMUNITY SCHOOL,7,1
2010,3900642,008283,DAYTON TECHNOLOGY DESIGN HIGH SCHOOL,7,1
2010,3900643,008282,LIFE SKILLS CENTER OF COLUMBUS NORTH,7,1
2010,3900644,008281,SOUTH SCIOTO ACADEMY,7,1
2010,3900645,008280,NOBLE ACADEMY-COLUMBUS,7,1
2010,3900646,008278,NOBLE ACADEMY-CLEVELAND,7,1
2010,3900647,008289,EAGLE LEARNING CENTER,7,1
2010,3901296,009181,CLAY AVENUE COMMUNITY SCHOOL,7,1
2010,3901298,009171,STAR ACADEMY OF TOLEDO,7,1
2010,3901301,009192,FOUNDATION ACADEMY,7,1
2010,3901302,009283,DAYTON EARLY COLLEGE ACADEMY  INC,7,1
2010,3901305,009122,COLUMBUS COLLEGIATE ACADEMY,7,1
2010,3901308,009162,BRIDGE ACADEMY OF OHIO,7,1
2010,3901312,009154,CINCINNATI LEADERSHIP ACADEMY,7,1
2010,3901313,009164,CENTRAL ACADEMY OF OHIO,7,1
2010,3901314,009148,ZANESVILLE COMMUNITY SCHOOL,7,1
2010,3901317,009163,C.M. GRANT LEADERSHIP ACADEMY,7,1
2010,3901319,009147,NORTHPOINTE ACADEMY,7,1
2010,3901322,009179,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE SCHOOL,7,1
2010,3901325,009165,GAHANNA ALTERNATIVE COMMUNITY SCHOOL,7,1
2010,3901326,009149,CONSTELLATION SCHOOLS: WESTSIDE COMMUNITY SCHOOL OF THE ARTS,7,1
2010,3901327,009178,ROMIG ROAD COMMUNITY SCHOOL,7,1
2010,3901329,009996,MAHONING COUNTY HIGH SCHOOL,7,1
2010,3901330,009997,KIPP:  JOURNEY ACADEMY,7,1
2010,3901331,010005,HORIZON SCIENCE ACADEMY CLEVELAND ELEMENTARY SCHOOL,7,1
2010,3901332,010006,KNIGHT ACADEMY,7,1
2010,3901333,010007,HORIZON SCIENCE ACADEMY DENISON ELEMENTARY SCHOOL,7,1
2010,3901335,010036,CESAR CHAVEZ COLLEGE PREPARATORY SCHOOL,7,1
2010,3901336,010180,MOUNT AUBURN INTERNATIONAL ACADEMY,7,1
2010,3901337,010182,PERFORMANCE ACADEMY EASTLAND,7,1
2010,3901339,010205,L. HOLLINGWORTH SCHOOL FOR TALENTED AND GIFTED,7,1
2010,3901340,009909,CONSTELLATION SCHOOLS: MANSFIELD COMMUNITY MIDDLE,7,1
2010,3901344,009953,SULLIVANT AVENUE COMMUNITY SCHOOL,7,1
2010,3901345,009954,HARRISBURG PIKE COMMUNITY SCHOOL,7,1
2010,3901346,009955,MADISON AVENUE SCHOOL OF ARTS,7,1
2010,3901347,009957,KLEPINGER COMMUNITY SCHOOL,7,1
2010,3901348,009964,SCIOTOVILLE ELEMENTARY ACADEMY,7,1
2010,3901349,009970,DIXON EARLY LEARNING CENTER CONVERSION COMMUNITY SCHOOL,7,1
2010,3901350,009971,ASHLAND COUNTY COMMUNITY ACADEMY,7,1
2010,3901352,009983,WESTERN RESERVE KINDERGARTEN LEARNING ACADEMY,7,1
2010,3901353,009990,HORIZON SCIENCE ACADEMY ELEMENTARY SCHOOL,7,1
2010,3901354,011439,PROVIDENCE ACADEMY FOR STUDENT SUCCESS,7,1
2010,3901355,011440,WINWIN ACADEMY,7,7
2010,3901356,011444,RUSHMORE ACADEMY,7,1
2010,3901357,011469,DISCOVERY ACADEMY OF TOLEDO,7,2
2010,3901358,011470,A.B. GRAHAM ACADEMY,7,1
2010,3901359,011479,LIFELINKS COMMUNITY SCHOOL,7,3
2010,3901360,011480,UPPER SCIOTO WIND/ENERGY ACADEMY,7,1
2010,3901361,011487,FALCON ACADEMY OF CREATIVE ARTS,7,3
2010,3901362,011507,ACHIEVE CAREER PREPARATORY ACADEMY,7,1
2010,3901363,011511,NORTH CENTRAL ACADEMY,7,1
2010,3901364,011530,L.E.A.D. ACADEMY,7,3
2010,3901365,011533,HORIZON SCIENCE ACADEMY LORAIN,7,1
2010,3901366,011534,HORIZON SCIENCE ACADEMY DAYTON HIGH SCHOOL,7,1
2010,3901367,011537,COLUMBIANA COUNTY STARS,7,2
2010,3901368,011291,VILLAGE PREPARATORY SCHOOL,7,1
2010,3901369,011381,GREATER SUMMIT COUNTY EARLY LEARNING CENTER,7,1
2010,3901370,011390,BELLA ACADEMY OF EXCELLENCE,7,1
2010,3901371,011434,L.E.A.R.N. ACADEMY,7,1
2010,3901372,011436,PLEASANT EDUCATION ACADEMY,7,3
2010,3901373,011766,ABOVE AND BEYOND TRAINING ACADEMY,7,2
2010,3901374,011506,DAYTON REGIONAL STEM SCHOOL,1,1
2010,3901375,011468,COLUMBUS BILINGUAL ACADEMY-NORTH,7,3
2010,3901376,011923,NORTHEAST OHIO COLLEGE PREPARATORY SCHOOL,7,3
2010,3901377,011947,PATHWAY TO SUCCESS AKRON,7,3
2010,3901378,011956,RCCS,7,3
2010,3901379,011964,21ST CENTURY SCHOOL,7,7
2010,3901380,011966,AUSTINTOWN ACADEMIC ACADEMY,7,7
2010,3901381,011967,RICHLAND SCHOOL AT RICHLAND ACADEMY,7,3
2010,3901382,011972,GRAHAM EXPEDITIONARY MIDDLE SCHOOL,7,3
2010,3901383,011976,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,7,3
2010,3901384,011977,21ST CENTURY LEARNING ACADEMY,7,7
2010,3901385,011979,RISING SONS AND DAUGHTERS,7,7
2010,3901386,011980,RISING STARS SCHOOL,7,7
2010,3901387,011984,ACADEMY FOR URBAN SOLUTIONS,7,7
2010,3901388,011985,THEODORE ROOSEVELT PUBLIC COMMUNITY SCHOOL,7,3
2010,3901389,011986,HORIZON SCIENCE ACADEMY YOUNGSTOWN,7,3
2010,3901390,011987,HORIZON SCIENCE ACADEMY TOLEDO DOWNTOWN,7,3
2010,3901391,011991,COLUMBUS ACADEMY OF LITERACY AND MATHEMATICS,7,3
2010,3901392,011998,EDISON HIGH SCHOOL,7,7
2010,3901393,012000,CRUISER ACADEMY,7,3
2010,3901394,012002,COLLEGE HILL LEADERSHIP ACADEMY,7,3
2010,3901395,012006,PORTAGE LAKES ALTERNATIVE ACADEMY,7,7
2010,3901396,012009,ZENITH ACADEMY EAST,7,3
2010,3901397,012010,CLEVELAND COLLEGE PREPARATORY SCHOOL,7,3
2010,3901398,012011,COLUMBUS PERFORMANCE ACADEMY,7,3
2010,3901399,012017,ACADEMY FOR CREATIVE LEARNERS-TOLEDO,7,7
2010,3901400,012018,ACADEMY FOR CREATIVE LEARNERS-CLEVELAND WEST,7,7
2010,3901401,012022,ACADEMY FOR CREATIVE LEARNERS-MANSFIELD,7,7
2010,3901402,012024,NOTTEN SCHOOL FOR SCIENCE  TECHNOLOGY  ENGINEERING AND MATHE,7,3
2010,3901403,012025,CONSTELLATION SCHOOLS: STOCKYARD COMMUNITY MIDDLE,7,3
2010,3901404,012027,LEARNING WITHOUT LIMITS  A TRECA ACADEMY,7,3
2010,3901405,012030,NEAR WESTSIDE INTERGENERATIONAL SCHOOL,7,7
2010,3901406,012031,CLEVELAND COLLEGIATE PREPARATORY SCHOOL,7,7
2010,3901407,012033,FOXFIRE INTERMEDIATE SCHOOL,7,3
2010,3901408,012035,EDUCATIONAL SERVICE CENTER OF CENTRAL OHIO CONVERSION SCHOOL,7,7
2010,3901409,012036,CENTRAL CLEVELAND DROP BACK IN,7,3
2010,3901410,012037,EAST COLUMBUS DROP BACK IN,7,3
2010,3901411,012038,EASTERN CLEVELAND DROP BACK IN,7,3
2010,3901412,012040,NORTH COLUMBUS DROP BACK IN,7,3
2010,3901413,012041,SOUTH COLUMBUS DROP BACK IN,7,3
2010,3901414,012042,SOUTHERN CLEVELAND DROP BACK IN,7,3
2010,3901415,012043,WEST CLEVELAND DROP BACK IN,7,3
2010,3901416,012044,WEST COLUMBUS DROP BACK IN,7,3
2010,3901417,012045,PATRIOT PREPARATORY ACADEMY,7,3
2010,3901418,012048,MANSFIELD LEADERSHIP EDUCATION & ACADEMIC RESOURCE NEIGHBORH,7,7
2010,3901419,012052,PATHWAY TO SUCCESS CANTON,7,3
2010,3901420,012054,NORTH CENTRAL ACADEMY-FREMONT,7,3
2010,3901421,012057,CENTRAL OHIO EARLY COLLEGE ACADEMY,7,7
2010,3901422,012073,TRI-COUNTY JUNIOR ROTC ACADEMY,7,7
2010,3901423,012074,INTEGRITY ACADEMY,7,7
2010,3901424,012078,QUEST COMMUNITY SCHOOL,7,7
2010,3901425,012090,ACADEMY OF NEW MEDIA MIDDLE,7,7
2010,3901426,012093,REAL LIFE ACADEMY,7,7
2010,3901427,012105,SOUTHSIDE ACADEMY,7,3
2010,3901428,012060,AKROS MIDDLE SCHOOL,7,3
2010,3904348,043489,AKRON CITY,1,1
2010,3904349,043497,ALLIANCE CITY,1,1
2010,3904350,043505,ASHLAND CITY,1,1
2010,3904351,043513,ASHTABULA AREA CITY,1,1
2010,3904352,043521,ATHENS CITY,1,1
2010,3904353,043539,BARBERTON CITY,1,1
2010,3904354,043547,BAY VILLAGE CITY,1,1
2010,3904355,043554,BEACHWOOD CITY,1,1
2010,3904357,043570,BELLAIRE LOCAL,1,1
2010,3904358,043588,BELLEFONTAINE CITY,1,1
2010,3904359,043596,BELLEVUE CITY,1,1
2010,3904360,043612,BEREA CITY,1,1
2010,3904361,043604,BELPRE CITY,1,1
2010,3904362,043620,BEXLEY CITY,1,1
2010,3904363,043638,BOWLING GREEN CITY SCHOOL DISTRICT,1,1
2010,3904364,043646,BRECKSVILLE-BROADVIEW HEIGHTS CITY,1,1
2010,3904365,043653,BROOKLYN CITY,1,1
2010,3904366,043661,BRUNSWICK CITY,1,1
2010,3904367,043679,BRYAN CITY,1,1
2010,3904368,043687,BUCYRUS CITY,1,1
2010,3904369,043695,CAMBRIDGE CITY,1,1
2010,3904370,043703,CAMPBELL CITY,1,1
2010,3904371,043711,CANTON CITY,1,1
2010,3904373,043737,CENTERVILLE CITY,1,1
2010,3904374,043745,CHILLICOTHE CITY,1,1
2010,3904375,043752,CINCINNATI CITY,1,1
2010,3904376,043760,CIRCLEVILLE CITY,1,1
2010,3904377,043778,CLAYMONT CITY,1,1
2010,3904378,043786,CLEVELAND MUNICIPAL,1,1
2010,3904379,043794,CLEVELAND HEIGHTS-UNIVERSITY HEIGHTS CITY,1,1
2010,3904380,043802,COLUMBUS CITY SCHOOL DISTRICT,1,1
2010,3904381,043810,CONNEAUT AREA CITY,1,1
2010,3904382,043828,COSHOCTON CITY,1,1
2010,3904383,043836,CUYAHOGA FALLS CITY,1,1
2010,3904384,043844,DAYTON CITY,1,1
2010,3904385,043851,DEER PARK COMMUNITY CITY,1,1
2010,3904386,043869,DEFIANCE CITY,1,1
2010,3904387,043877,DELAWARE CITY,1,1
2010,3904388,043885,DELPHOS CITY,1,1
2010,3904389,043893,DOVER CITY,1,1
2010,3904390,043901,EAST CLEVELAND CITY SCHOOL DISTRICT,1,1
2010,3904391,043919,EAST LIVERPOOL CITY,1,1
2010,3904392,043927,EAST PALESTINE CITY,1,1
2010,3904393,043935,EATON COMMUNITY CITY,1,1
2010,3904394,043943,ELYRIA CITY SCHOOLS,1,1
2010,3904395,043950,EUCLID CITY,1,1
2010,3904396,043968,FAIRBORN CITY,1,1
2010,3904397,043976,FAIRVIEW PARK CITY,1,1
2010,3904399,043992,FOSTORIA CITY,1,1
2010,3904400,044008,FRANKLIN CITY,1,1
2010,3904401,044016,FREMONT CITY,1,1
2010,3904402,044024,GALION CITY,1,1
2010,3904403,044032,GALLIPOLIS CITY,1,1
2010,3904404,044040,GARFIELD HEIGHTS CITY SCHOOLS,1,1
2010,3904405,044057,GENEVA AREA CITY,1,1
2010,3904406,044065,GIRARD CITY SCHOOL DISTRICT,1,1
2010,3904407,044073,GRANDVIEW HEIGHTS CITY,1,1
2010,3904408,044081,WINTON WOODS CITY,1,1
2010,3904409,044099,GREENVILLE CITY,1,1
2010,3904410,044107,HAMILTON CITY,1,1
2010,3904411,044115,HEATH CITY,1,1
2010,3904412,044123,HILLSBORO CITY,1,1
2010,3904413,044131,HURON CITY SCHOOLS,1,1
2010,3904414,044149,IRONTON CITY,1,1
2010,3904415,044156,JACKSON CITY,1,1
2010,3904416,044164,KENT CITY,1,1
2010,3904418,044180,KETTERING CITY,1,1
2010,3904419,044198,LAKEWOOD CITY,1,1
2010,3904420,044206,LANCASTER CITY,1,1
2010,3904421,044214,LEBANON CITY,1,1
2010,3904422,044222,LIMA CITY,1,1
2010,3904423,044230,LOCKLAND LOCAL,1,1
2010,3904424,044248,LOGAN-HOCKING LOCAL,1,1
2010,3904425,044255,LONDON CITY,1,1
2010,3904426,044263,LORAIN CITY,1,1
2010,3904427,044271,LOVELAND CITY,1,1
2010,3904428,044289,MADEIRA CITY,1,1
2010,3904429,044297,MANSFIELD CITY,1,1
2010,3904430,044305,MAPLE HEIGHTS CITY,1,1
2010,3904431,044313,MARIEMONT CITY,1,1
2010,3904433,044339,MARION CITY,1,1
2010,3904434,044347,MARTINS FERRY CITY,1,1
2010,3904435,044354,MASSILLON CITY,1,1
2010,3904436,044362,MAUMEE CITY,1,1
2010,3904437,044370,MAYFIELD CITY,1,1
2010,3904438,044388,MEDINA CITY,1,1
2010,3904439,044396,MIAMISBURG CITY,1,1
2010,3904440,044404,MIDDLETOWN CITY,1,1
2010,3904441,044412,MT HEALTHY CITY,1,1
2010,3904443,044438,NAPOLEON AREA CITY,1,1
